"state","state_abb","date","candidate","col","row","actual","biden_share","sanders_share","other_share","nth_del"
"Mississippi","MS",2020-03-10,"Biden",1,69,TRUE,1,0,0,781
"Mississippi","MS",2020-03-10,"Biden",2,69,TRUE,1,0,0,782
"Mississippi","MS",2020-03-10,"Biden",3,69,TRUE,1,0,0,783
"Mississippi","MS",2020-03-10,"Biden",4,69,TRUE,1,0,0,784
"Mississippi","MS",2020-03-10,"Biden",5,69,TRUE,1,0,0,785
"Mississippi","MS",2020-03-10,"Biden",6,69,TRUE,1,0,0,786
"Mississippi","MS",2020-03-10,"Biden",7,69,TRUE,1,0,0,787
"Mississippi","MS",2020-03-10,"Biden",8,69,TRUE,1,0,0,788
"Mississippi","MS",2020-03-10,"Biden",9,69,TRUE,1,0,0,789
"Mississippi","MS",2020-03-10,"Biden",10,69,TRUE,1,0,0,790
"Mississippi","MS",2020-03-10,"Biden",11,69,TRUE,1,0,0,791
"Mississippi","MS",2020-03-10,"Biden",12,69,TRUE,1,0,0,792
"Mississippi","MS",2020-03-10,"Biden",1,70,TRUE,1,0,0,796
"Mississippi","MS",2020-03-10,"Biden",2,70,TRUE,1,0,0,797
"Mississippi","MS",2020-03-10,"Biden",3,70,TRUE,1,0,0,798
"Mississippi","MS",2020-03-10,"Biden",4,70,TRUE,1,0,0,799
"Mississippi","MS",2020-03-10,"Biden",5,70,TRUE,1,0,0,800
"Mississippi","MS",2020-03-10,"Biden",6,70,TRUE,1,0,0,801
"Mississippi","MS",2020-03-10,"Biden",7,70,TRUE,1,0,0,802
"Mississippi","MS",2020-03-10,"Biden",8,70,TRUE,1,0,0,803
"Mississippi","MS",2020-03-10,"Biden",9,70,TRUE,1,0,0,804
"Mississippi","MS",2020-03-10,"Biden",10,70,TRUE,1,0,0,805
"Mississippi","MS",2020-03-10,"Biden",11,70,TRUE,1,0,0,806
"Mississippi","MS",2020-03-10,"Biden",12,70,TRUE,1,0,0,807
"Mississippi","MS",2020-03-10,"Biden",13,70,TRUE,1,0,0,808
"Mississippi","MS",2020-03-10,"Biden",14,70,TRUE,1,0,0,809
"Mississippi","MS",2020-03-10,"Biden",15,70,TRUE,1,0,0,810
"Mississippi","MS",2020-03-10,"Biden",16,70,TRUE,1,0,0,811
"Mississippi","MS",2020-03-10,"Biden",11,71,TRUE,1,0,0,822
"Mississippi","MS",2020-03-10,"Biden",12,71,TRUE,1,0,0,823
"Mississippi","MS",2020-03-10,"Biden",13,71,TRUE,1,0,0,824
"Mississippi","MS",2020-03-10,"Biden",14,71,TRUE,1,0,0,825
"Mississippi","MS",2020-03-10,"Biden",15,71,TRUE,1,0,0,826
"Mississippi","MS",2020-03-10,"Biden",16,71,TRUE,1,0,0,827
"Mississippi","MS",2020-03-10,"Sanders",17,70,TRUE,0,1,0,676
"Mississippi","MS",2020-03-10,"Sanders",17,71,TRUE,0,1,0,684
"Montana","MT",2020-06-02,"Biden",6,165,FALSE,1,0,0,2184
"Montana","MT",2020-06-02,"Biden",6,166,FALSE,1,0,0,2201
"Montana","MT",2020-06-02,"Biden",7,166,FALSE,1,0,0,2202
"Montana","MT",2020-06-02,"Biden",8,166,FALSE,1,0,0,2203
"Montana","MT",2020-06-02,"Biden",9,166,FALSE,1,0,0,2204
"Montana","MT",2020-06-02,"Biden",10,166,FALSE,1,0,0,2205
"Montana","MT",2020-06-02,"Biden",11,166,FALSE,1,0,0,2206
"Montana","MT",2020-06-02,"Biden",11,167,FALSE,1,0,0,2225
"Montana","MT",2020-06-02,"Biden",12,167,FALSE,1,0,0,2226
"Montana","MT",2020-06-02,"Biden",13,167,FALSE,1,0,0,2227
"Montana","MT",2020-06-02,"Biden",14,167,FALSE,1,0,0,2228
"Montana","MT",2020-06-02,"Biden",15,167,FALSE,1,0,0,2229
"Montana","MT",2020-06-02,"Biden",16,167,FALSE,1,0,0,2230
"Montana","MT",2020-06-02,"Sanders",18,167,FALSE,0,1,0,1352
"Montana","MT",2020-06-02,"Sanders",19,167,FALSE,0,1,0,1353
"Montana","MT",2020-06-02,"Sanders",20,167,FALSE,0,1,0,1354
"Montana","MT",2020-06-02,"Sanders",21,167,FALSE,0,1,0,1355
"Montana","MT",2020-06-02,"Sanders",22,167,FALSE,0,1,0,1356
"Montana","MT",2020-06-02,"Split",17,167,FALSE,0.7,0.3,0,23
"North Carolina","NC",2020-03-03,"Biden",1,39,TRUE,1,0,0,392
"North Carolina","NC",2020-03-03,"Biden",2,39,TRUE,1,0,0,393
"North Carolina","NC",2020-03-03,"Biden",3,39,TRUE,1,0,0,394
"North Carolina","NC",2020-03-03,"Biden",4,39,TRUE,1,0,0,395
"North Carolina","NC",2020-03-03,"Biden",5,39,TRUE,1,0,0,396
"North Carolina","NC",2020-03-03,"Biden",6,39,TRUE,1,0,0,397
"North Carolina","NC",2020-03-03,"Biden",7,39,TRUE,1,0,0,398
"North Carolina","NC",2020-03-03,"Biden",8,39,TRUE,1,0,0,399
"North Carolina","NC",2020-03-03,"Biden",9,39,TRUE,1,0,0,400
"North Carolina","NC",2020-03-03,"Biden",10,39,TRUE,1,0,0,401
"North Carolina","NC",2020-03-03,"Biden",11,39,TRUE,1,0,0,402
"North Carolina","NC",2020-03-03,"Biden",12,39,TRUE,1,0,0,403
"North Carolina","NC",2020-03-03,"Biden",13,39,TRUE,1,0,0,404
"North Carolina","NC",2020-03-03,"Biden",14,39,TRUE,1,0,0,405
"North Carolina","NC",2020-03-03,"Biden",1,40,TRUE,1,0,0,406
"North Carolina","NC",2020-03-03,"Biden",2,40,TRUE,1,0,0,407
"North Carolina","NC",2020-03-03,"Biden",3,40,TRUE,1,0,0,408
"North Carolina","NC",2020-03-03,"Biden",4,40,TRUE,1,0,0,409
"North Carolina","NC",2020-03-03,"Biden",5,40,TRUE,1,0,0,410
"North Carolina","NC",2020-03-03,"Biden",6,40,TRUE,1,0,0,411
"North Carolina","NC",2020-03-03,"Biden",7,40,TRUE,1,0,0,412
"North Carolina","NC",2020-03-03,"Biden",8,40,TRUE,1,0,0,413
"North Carolina","NC",2020-03-03,"Biden",9,40,TRUE,1,0,0,414
"North Carolina","NC",2020-03-03,"Biden",10,40,TRUE,1,0,0,415
"North Carolina","NC",2020-03-03,"Biden",11,40,TRUE,1,0,0,416
"North Carolina","NC",2020-03-03,"Biden",12,40,TRUE,1,0,0,417
"North Carolina","NC",2020-03-03,"Biden",13,40,TRUE,1,0,0,418
"North Carolina","NC",2020-03-03,"Biden",14,40,TRUE,1,0,0,419
"North Carolina","NC",2020-03-03,"Biden",1,41,TRUE,1,0,0,420
"North Carolina","NC",2020-03-03,"Biden",2,41,TRUE,1,0,0,421
"North Carolina","NC",2020-03-03,"Biden",3,41,TRUE,1,0,0,422
"North Carolina","NC",2020-03-03,"Biden",4,41,TRUE,1,0,0,423
"North Carolina","NC",2020-03-03,"Biden",5,41,TRUE,1,0,0,424
"North Carolina","NC",2020-03-03,"Biden",6,41,TRUE,1,0,0,425
"North Carolina","NC",2020-03-03,"Biden",7,41,TRUE,1,0,0,426
"North Carolina","NC",2020-03-03,"Biden",8,41,TRUE,1,0,0,427
"North Carolina","NC",2020-03-03,"Biden",9,41,TRUE,1,0,0,428
"North Carolina","NC",2020-03-03,"Biden",10,41,TRUE,1,0,0,429
"North Carolina","NC",2020-03-03,"Biden",11,41,TRUE,1,0,0,430
"North Carolina","NC",2020-03-03,"Biden",12,41,TRUE,1,0,0,431
"North Carolina","NC",2020-03-03,"Biden",13,41,TRUE,1,0,0,432
"North Carolina","NC",2020-03-03,"Biden",14,41,TRUE,1,0,0,433
"North Carolina","NC",2020-03-03,"Biden",1,42,TRUE,1,0,0,434
"North Carolina","NC",2020-03-03,"Biden",2,42,TRUE,1,0,0,435
"North Carolina","NC",2020-03-03,"Biden",3,42,TRUE,1,0,0,436
"North Carolina","NC",2020-03-03,"Biden",4,42,TRUE,1,0,0,437
"North Carolina","NC",2020-03-03,"Biden",5,42,TRUE,1,0,0,438
"North Carolina","NC",2020-03-03,"Biden",6,42,TRUE,1,0,0,439
"North Carolina","NC",2020-03-03,"Biden",7,42,TRUE,1,0,0,440
"North Carolina","NC",2020-03-03,"Biden",8,42,TRUE,1,0,0,441
"North Carolina","NC",2020-03-03,"Biden",9,42,TRUE,1,0,0,442
"North Carolina","NC",2020-03-03,"Biden",10,42,TRUE,1,0,0,443
"North Carolina","NC",2020-03-03,"Biden",11,42,TRUE,1,0,0,444
"North Carolina","NC",2020-03-03,"Biden",12,42,TRUE,1,0,0,445
"North Carolina","NC",2020-03-03,"Biden",13,42,TRUE,1,0,0,446
"North Carolina","NC",2020-03-03,"Biden",14,42,TRUE,1,0,0,447
"North Carolina","NC",2020-03-03,"Biden",4,43,TRUE,1,0,0,451
"North Carolina","NC",2020-03-03,"Biden",5,43,TRUE,1,0,0,452
"North Carolina","NC",2020-03-03,"Biden",6,43,TRUE,1,0,0,453
"North Carolina","NC",2020-03-03,"Biden",7,43,TRUE,1,0,0,454
"North Carolina","NC",2020-03-03,"Biden",8,43,TRUE,1,0,0,455
"North Carolina","NC",2020-03-03,"Biden",9,43,TRUE,1,0,0,456
"North Carolina","NC",2020-03-03,"Biden",10,43,TRUE,1,0,0,457
"North Carolina","NC",2020-03-03,"Biden",11,43,TRUE,1,0,0,458
"North Carolina","NC",2020-03-03,"Biden",12,43,TRUE,1,0,0,459
"North Carolina","NC",2020-03-03,"Biden",13,43,TRUE,1,0,0,460
"North Carolina","NC",2020-03-03,"Biden",14,43,TRUE,1,0,0,461
"North Carolina","NC",2020-03-03,"Other",23,40,TRUE,0,0,1,130
"North Carolina","NC",2020-03-03,"Other",24,40,TRUE,0,0,1,131
"North Carolina","NC",2020-03-03,"Other",23,41,TRUE,0,0,1,132
"North Carolina","NC",2020-03-03,"Other",24,41,TRUE,0,0,1,133
"North Carolina","NC",2020-03-03,"Other",23,42,TRUE,0,0,1,134
"North Carolina","NC",2020-03-03,"Other",24,42,TRUE,0,0,1,135
"North Carolina","NC",2020-03-03,"Sanders",15,39,TRUE,0,1,0,388
"North Carolina","NC",2020-03-03,"Sanders",16,39,TRUE,0,1,0,389
"North Carolina","NC",2020-03-03,"Sanders",17,39,TRUE,0,1,0,390
"North Carolina","NC",2020-03-03,"Sanders",18,39,TRUE,0,1,0,391
"North Carolina","NC",2020-03-03,"Sanders",19,39,TRUE,0,1,0,392
"North Carolina","NC",2020-03-03,"Sanders",20,39,TRUE,0,1,0,393
"North Carolina","NC",2020-03-03,"Sanders",15,40,TRUE,0,1,0,395
"North Carolina","NC",2020-03-03,"Sanders",16,40,TRUE,0,1,0,396
"North Carolina","NC",2020-03-03,"Sanders",17,40,TRUE,0,1,0,397
"North Carolina","NC",2020-03-03,"Sanders",18,40,TRUE,0,1,0,398
"North Carolina","NC",2020-03-03,"Sanders",19,40,TRUE,0,1,0,399
"North Carolina","NC",2020-03-03,"Sanders",20,40,TRUE,0,1,0,400
"North Carolina","NC",2020-03-03,"Sanders",21,40,TRUE,0,1,0,401
"North Carolina","NC",2020-03-03,"Sanders",22,40,TRUE,0,1,0,402
"North Carolina","NC",2020-03-03,"Sanders",15,41,TRUE,0,1,0,403
"North Carolina","NC",2020-03-03,"Sanders",16,41,TRUE,0,1,0,404
"North Carolina","NC",2020-03-03,"Sanders",17,41,TRUE,0,1,0,405
"North Carolina","NC",2020-03-03,"Sanders",18,41,TRUE,0,1,0,406
"North Carolina","NC",2020-03-03,"Sanders",19,41,TRUE,0,1,0,407
"North Carolina","NC",2020-03-03,"Sanders",20,41,TRUE,0,1,0,408
"North Carolina","NC",2020-03-03,"Sanders",21,41,TRUE,0,1,0,409
"North Carolina","NC",2020-03-03,"Sanders",22,41,TRUE,0,1,0,410
"North Carolina","NC",2020-03-03,"Sanders",15,42,TRUE,0,1,0,411
"North Carolina","NC",2020-03-03,"Sanders",16,42,TRUE,0,1,0,412
"North Carolina","NC",2020-03-03,"Sanders",17,42,TRUE,0,1,0,413
"North Carolina","NC",2020-03-03,"Sanders",18,42,TRUE,0,1,0,414
"North Carolina","NC",2020-03-03,"Sanders",19,42,TRUE,0,1,0,415
"North Carolina","NC",2020-03-03,"Sanders",20,42,TRUE,0,1,0,416
"North Carolina","NC",2020-03-03,"Sanders",21,42,TRUE,0,1,0,417
"North Carolina","NC",2020-03-03,"Sanders",22,42,TRUE,0,1,0,418
"North Carolina","NC",2020-03-03,"Sanders",15,43,TRUE,0,1,0,419
"North Carolina","NC",2020-03-03,"Sanders",16,43,TRUE,0,1,0,420
"North Carolina","NC",2020-03-03,"Sanders",17,43,TRUE,0,1,0,421
"North Carolina","NC",2020-03-03,"Sanders",18,43,TRUE,0,1,0,422
"North Carolina","NC",2020-03-03,"Sanders",19,43,TRUE,0,1,0,423
"North Carolina","NC",2020-03-03,"Sanders",20,43,TRUE,0,1,0,424
"North Carolina","NC",2020-03-03,"Sanders",21,43,TRUE,0,1,0,425
"North Dakota","ND",2020-03-10,"Biden",11,74,TRUE,1,0,0,872
"North Dakota","ND",2020-03-10,"Biden",12,74,TRUE,1,0,0,873
"North Dakota","ND",2020-03-10,"Biden",13,74,TRUE,1,0,0,874
"North Dakota","ND",2020-03-10,"Biden",14,74,TRUE,1,0,0,875
"North Dakota","ND",2020-03-10,"Biden",15,74,TRUE,1,0,0,876
"North Dakota","ND",2020-03-10,"Biden",16,74,TRUE,1,0,0,877
"North Dakota","ND",2020-03-10,"Sanders",21,73,TRUE,0,1,0,702
"North Dakota","ND",2020-03-10,"Sanders",22,73,TRUE,0,1,0,703
"North Dakota","ND",2020-03-10,"Sanders",17,74,TRUE,0,1,0,706
"North Dakota","ND",2020-03-10,"Sanders",18,74,TRUE,0,1,0,707
"North Dakota","ND",2020-03-10,"Sanders",19,74,TRUE,0,1,0,708
"North Dakota","ND",2020-03-10,"Sanders",20,74,TRUE,0,1,0,709
"North Dakota","ND",2020-03-10,"Sanders",21,74,TRUE,0,1,0,710
"North Dakota","ND",2020-03-10,"Sanders",22,74,TRUE,0,1,0,711
"Nebraska","NE",2020-05-12,"Biden",4,158,FALSE,1,0,0,2068
"Nebraska","NE",2020-05-12,"Biden",5,158,FALSE,1,0,0,2069
"Nebraska","NE",2020-05-12,"Biden",6,158,FALSE,1,0,0,2070
"Nebraska","NE",2020-05-12,"Biden",7,158,FALSE,1,0,0,2071
"Nebraska","NE",2020-05-12,"Biden",8,158,FALSE,1,0,0,2072
"Nebraska","NE",2020-05-12,"Biden",9,158,FALSE,1,0,0,2073
"Nebraska","NE",2020-05-12,"Biden",10,158,FALSE,1,0,0,2074
"Nebraska","NE",2020-05-12,"Biden",11,158,FALSE,1,0,0,2075
"Nebraska","NE",2020-05-12,"Biden",12,158,FALSE,1,0,0,2076
"Nebraska","NE",2020-05-12,"Biden",13,158,FALSE,1,0,0,2077
"Nebraska","NE",2020-05-12,"Biden",14,158,FALSE,1,0,0,2078
"Nebraska","NE",2020-05-12,"Biden",15,158,FALSE,1,0,0,2079
"Nebraska","NE",2020-05-12,"Biden",16,158,FALSE,1,0,0,2080
"Nebraska","NE",2020-05-12,"Biden",11,159,FALSE,1,0,0,2091
"Nebraska","NE",2020-05-12,"Biden",12,159,FALSE,1,0,0,2092
"Nebraska","NE",2020-05-12,"Biden",13,159,FALSE,1,0,0,2093
"Nebraska","NE",2020-05-12,"Biden",14,159,FALSE,1,0,0,2094
"Nebraska","NE",2020-05-12,"Biden",15,159,FALSE,1,0,0,2095
"Nebraska","NE",2020-05-12,"Biden",16,159,FALSE,1,0,0,2096
"Nebraska","NE",2020-05-12,"Sanders",17,158,FALSE,0,1,0,1291
"Nebraska","NE",2020-05-12,"Sanders",18,158,FALSE,0,1,0,1292
"Nebraska","NE",2020-05-12,"Sanders",19,158,FALSE,0,1,0,1293
"Nebraska","NE",2020-05-12,"Sanders",20,158,FALSE,0,1,0,1294
"Nebraska","NE",2020-05-12,"Sanders",21,158,FALSE,0,1,0,1295
"Nebraska","NE",2020-05-12,"Sanders",18,159,FALSE,0,1,0,1299
"Nebraska","NE",2020-05-12,"Sanders",19,159,FALSE,0,1,0,1300
"Nebraska","NE",2020-05-12,"Sanders",20,159,FALSE,0,1,0,1301
"Nebraska","NE",2020-05-12,"Sanders",21,159,FALSE,0,1,0,1302
"Nebraska","NE",2020-05-12,"Split",17,159,FALSE,0.8,0.2,0,18
"New Hampshire","NH",2020-02-11,"Other",18,2,TRUE,0,0,1,24
"New Hampshire","NH",2020-02-11,"Other",19,2,TRUE,0,0,1,25
"New Hampshire","NH",2020-02-11,"Other",20,2,TRUE,0,0,1,26
"New Hampshire","NH",2020-02-11,"Other",21,2,TRUE,0,0,1,27
"New Hampshire","NH",2020-02-11,"Other",22,2,TRUE,0,0,1,28
"New Hampshire","NH",2020-02-11,"Other",23,2,TRUE,0,0,1,29
"New Hampshire","NH",2020-02-11,"Other",24,2,TRUE,0,0,1,30
"New Hampshire","NH",2020-02-11,"Other",12,3,TRUE,0,0,1,31
"New Hampshire","NH",2020-02-11,"Other",13,3,TRUE,0,0,1,32
"New Hampshire","NH",2020-02-11,"Other",14,3,TRUE,0,0,1,33
"New Hampshire","NH",2020-02-11,"Other",15,3,TRUE,0,0,1,34
"New Hampshire","NH",2020-02-11,"Other",16,3,TRUE,0,0,1,35
"New Hampshire","NH",2020-02-11,"Other",17,3,TRUE,0,0,1,36
"New Hampshire","NH",2020-02-11,"Other",18,3,TRUE,0,0,1,37
"New Hampshire","NH",2020-02-11,"Other",19,3,TRUE,0,0,1,38
"New Hampshire","NH",2020-02-11,"Sanders",3,3,TRUE,0,1,0,13
"New Hampshire","NH",2020-02-11,"Sanders",4,3,TRUE,0,1,0,14
"New Hampshire","NH",2020-02-11,"Sanders",5,3,TRUE,0,1,0,15
"New Hampshire","NH",2020-02-11,"Sanders",6,3,TRUE,0,1,0,16
"New Hampshire","NH",2020-02-11,"Sanders",7,3,TRUE,0,1,0,17
"New Hampshire","NH",2020-02-11,"Sanders",8,3,TRUE,0,1,0,18
"New Hampshire","NH",2020-02-11,"Sanders",9,3,TRUE,0,1,0,19
"New Hampshire","NH",2020-02-11,"Sanders",10,3,TRUE,0,1,0,20
"New Hampshire","NH",2020-02-11,"Sanders",11,3,TRUE,0,1,0,21
"New Jersey","NJ",2020-06-02,"Biden",1,165,FALSE,1,0,0,2179
"New Jersey","NJ",2020-06-02,"Biden",2,165,FALSE,1,0,0,2180
"New Jersey","NJ",2020-06-02,"Biden",3,165,FALSE,1,0,0,2181
"New Jersey","NJ",2020-06-02,"Biden",4,165,FALSE,1,0,0,2182
"New Jersey","NJ",2020-06-02,"Biden",5,165,FALSE,1,0,0,2183
"New Jersey","NJ",2020-06-02,"Biden",1,166,FALSE,1,0,0,2196
"New Jersey","NJ",2020-06-02,"Biden",2,166,FALSE,1,0,0,2197
"New Jersey","NJ",2020-06-02,"Biden",3,166,FALSE,1,0,0,2198
"New Jersey","NJ",2020-06-02,"Biden",4,166,FALSE,1,0,0,2199
"New Jersey","NJ",2020-06-02,"Biden",5,166,FALSE,1,0,0,2200
"New Jersey","NJ",2020-06-02,"Biden",1,167,FALSE,1,0,0,2215
"New Jersey","NJ",2020-06-02,"Biden",2,167,FALSE,1,0,0,2216
"New Jersey","NJ",2020-06-02,"Biden",3,167,FALSE,1,0,0,2217
"New Jersey","NJ",2020-06-02,"Biden",4,167,FALSE,1,0,0,2218
"New Jersey","NJ",2020-06-02,"Biden",5,167,FALSE,1,0,0,2219
"New Jersey","NJ",2020-06-02,"Biden",6,167,FALSE,1,0,0,2220
"New Jersey","NJ",2020-06-02,"Biden",7,167,FALSE,1,0,0,2221
"New Jersey","NJ",2020-06-02,"Biden",8,167,FALSE,1,0,0,2222
"New Jersey","NJ",2020-06-02,"Biden",9,167,FALSE,1,0,0,2223
"New Jersey","NJ",2020-06-02,"Biden",10,167,FALSE,1,0,0,2224
"New Jersey","NJ",2020-06-02,"Biden",1,168,FALSE,1,0,0,2231
"New Jersey","NJ",2020-06-02,"Biden",2,168,FALSE,1,0,0,2232
"New Jersey","NJ",2020-06-02,"Biden",3,168,FALSE,1,0,0,2233
"New Jersey","NJ",2020-06-02,"Biden",4,168,FALSE,1,0,0,2234
"New Jersey","NJ",2020-06-02,"Biden",5,168,FALSE,1,0,0,2235
"New Jersey","NJ",2020-06-02,"Biden",6,168,FALSE,1,0,0,2236
"New Jersey","NJ",2020-06-02,"Biden",7,168,FALSE,1,0,0,2237
"New Jersey","NJ",2020-06-02,"Biden",8,168,FALSE,1,0,0,2238
"New Jersey","NJ",2020-06-02,"Biden",9,168,FALSE,1,0,0,2239
"New Jersey","NJ",2020-06-02,"Biden",10,168,FALSE,1,0,0,2240
"New Jersey","NJ",2020-06-02,"Biden",11,168,FALSE,1,0,0,2241
"New Jersey","NJ",2020-06-02,"Biden",12,168,FALSE,1,0,0,2242
"New Jersey","NJ",2020-06-02,"Biden",13,168,FALSE,1,0,0,2243
"New Jersey","NJ",2020-06-02,"Biden",14,168,FALSE,1,0,0,2244
"New Jersey","NJ",2020-06-02,"Biden",15,168,FALSE,1,0,0,2245
"New Jersey","NJ",2020-06-02,"Biden",16,168,FALSE,1,0,0,2246
"New Jersey","NJ",2020-06-02,"Biden",17,168,FALSE,1,0,0,2247
"New Jersey","NJ",2020-06-02,"Biden",18,168,FALSE,1,0,0,2248
"New Jersey","NJ",2020-06-02,"Biden",1,169,FALSE,1,0,0,2249
"New Jersey","NJ",2020-06-02,"Biden",2,169,FALSE,1,0,0,2250
"New Jersey","NJ",2020-06-02,"Biden",3,169,FALSE,1,0,0,2251
"New Jersey","NJ",2020-06-02,"Biden",4,169,FALSE,1,0,0,2252
"New Jersey","NJ",2020-06-02,"Biden",5,169,FALSE,1,0,0,2253
"New Jersey","NJ",2020-06-02,"Biden",6,169,FALSE,1,0,0,2254
"New Jersey","NJ",2020-06-02,"Biden",7,169,FALSE,1,0,0,2255
"New Jersey","NJ",2020-06-02,"Biden",8,169,FALSE,1,0,0,2256
"New Jersey","NJ",2020-06-02,"Biden",9,169,FALSE,1,0,0,2257
"New Jersey","NJ",2020-06-02,"Biden",10,169,FALSE,1,0,0,2258
"New Jersey","NJ",2020-06-02,"Biden",11,169,FALSE,1,0,0,2259
"New Jersey","NJ",2020-06-02,"Biden",12,169,FALSE,1,0,0,2260
"New Jersey","NJ",2020-06-02,"Biden",13,169,FALSE,1,0,0,2261
"New Jersey","NJ",2020-06-02,"Biden",14,169,FALSE,1,0,0,2262
"New Jersey","NJ",2020-06-02,"Biden",15,169,FALSE,1,0,0,2263
"New Jersey","NJ",2020-06-02,"Biden",16,169,FALSE,1,0,0,2264
"New Jersey","NJ",2020-06-02,"Biden",17,169,FALSE,1,0,0,2265
"New Jersey","NJ",2020-06-02,"Biden",18,169,FALSE,1,0,0,2266
"New Jersey","NJ",2020-06-02,"Biden",1,170,FALSE,1,0,0,2267
"New Jersey","NJ",2020-06-02,"Biden",2,170,FALSE,1,0,0,2268
"New Jersey","NJ",2020-06-02,"Biden",3,170,FALSE,1,0,0,2269
"New Jersey","NJ",2020-06-02,"Biden",4,170,FALSE,1,0,0,2270
"New Jersey","NJ",2020-06-02,"Biden",5,170,FALSE,1,0,0,2271
"New Jersey","NJ",2020-06-02,"Biden",6,170,FALSE,1,0,0,2272
"New Jersey","NJ",2020-06-02,"Biden",7,170,FALSE,1,0,0,2273
"New Jersey","NJ",2020-06-02,"Biden",8,170,FALSE,1,0,0,2274
"New Jersey","NJ",2020-06-02,"Biden",9,170,FALSE,1,0,0,2275
"New Jersey","NJ",2020-06-02,"Biden",10,170,FALSE,1,0,0,2276
"New Jersey","NJ",2020-06-02,"Biden",11,170,FALSE,1,0,0,2277
"New Jersey","NJ",2020-06-02,"Biden",12,170,FALSE,1,0,0,2278
"New Jersey","NJ",2020-06-02,"Biden",13,170,FALSE,1,0,0,2279
"New Jersey","NJ",2020-06-02,"Biden",14,170,FALSE,1,0,0,2280
"New Jersey","NJ",2020-06-02,"Biden",15,170,FALSE,1,0,0,2281
"New Jersey","NJ",2020-06-02,"Biden",16,170,FALSE,1,0,0,2282
"New Jersey","NJ",2020-06-02,"Biden",17,170,FALSE,1,0,0,2283
"New Jersey","NJ",2020-06-02,"Biden",18,170,FALSE,1,0,0,2284
"New Jersey","NJ",2020-06-02,"Biden",4,171,FALSE,1,0,0,2287
"New Jersey","NJ",2020-06-02,"Biden",5,171,FALSE,1,0,0,2288
"New Jersey","NJ",2020-06-02,"Biden",6,171,FALSE,1,0,0,2289
"New Jersey","NJ",2020-06-02,"Biden",7,171,FALSE,1,0,0,2290
"New Jersey","NJ",2020-06-02,"Biden",8,171,FALSE,1,0,0,2291
"New Jersey","NJ",2020-06-02,"Biden",9,171,FALSE,1,0,0,2292
"New Jersey","NJ",2020-06-02,"Biden",10,171,FALSE,1,0,0,2293
"New Jersey","NJ",2020-06-02,"Biden",11,171,FALSE,1,0,0,2294
"New Jersey","NJ",2020-06-02,"Biden",12,171,FALSE,1,0,0,2295
"New Jersey","NJ",2020-06-02,"Biden",13,171,FALSE,1,0,0,2296
"New Jersey","NJ",2020-06-02,"Biden",14,171,FALSE,1,0,0,2297
"New Jersey","NJ",2020-06-02,"Biden",15,171,FALSE,1,0,0,2298
"New Jersey","NJ",2020-06-02,"Biden",16,171,FALSE,1,0,0,2299
"New Jersey","NJ",2020-06-02,"Biden",17,171,FALSE,1,0,0,2300
"New Jersey","NJ",2020-06-02,"Biden",15,172,FALSE,1,0,0,2313
"New Jersey","NJ",2020-06-02,"Biden",16,172,FALSE,1,0,0,2314
"New Jersey","NJ",2020-06-02,"Biden",17,172,FALSE,1,0,0,2315
"New Jersey","NJ",2020-06-02,"Sanders",22,165,FALSE,0,1,0,1345
"New Jersey","NJ",2020-06-02,"Sanders",23,165,FALSE,0,1,0,1346
"New Jersey","NJ",2020-06-02,"Sanders",24,165,FALSE,0,1,0,1347
"New Jersey","NJ",2020-06-02,"Sanders",21,166,FALSE,0,1,0,1348
"New Jersey","NJ",2020-06-02,"Sanders",22,166,FALSE,0,1,0,1349
"New Jersey","NJ",2020-06-02,"Sanders",23,166,FALSE,0,1,0,1350
"New Jersey","NJ",2020-06-02,"Sanders",24,166,FALSE,0,1,0,1351
"New Jersey","NJ",2020-06-02,"Sanders",23,167,FALSE,0,1,0,1357
"New Jersey","NJ",2020-06-02,"Sanders",24,167,FALSE,0,1,0,1358
"New Jersey","NJ",2020-06-02,"Sanders",19,168,FALSE,0,1,0,1359
"New Jersey","NJ",2020-06-02,"Sanders",20,168,FALSE,0,1,0,1360
"New Jersey","NJ",2020-06-02,"Sanders",21,168,FALSE,0,1,0,1361
"New Jersey","NJ",2020-06-02,"Sanders",22,168,FALSE,0,1,0,1362
"New Jersey","NJ",2020-06-02,"Sanders",23,168,FALSE,0,1,0,1363
"New Jersey","NJ",2020-06-02,"Sanders",24,168,FALSE,0,1,0,1364
"New Jersey","NJ",2020-06-02,"Sanders",19,169,FALSE,0,1,0,1365
"New Jersey","NJ",2020-06-02,"Sanders",20,169,FALSE,0,1,0,1366
"New Jersey","NJ",2020-06-02,"Sanders",21,169,FALSE,0,1,0,1367
"New Jersey","NJ",2020-06-02,"Sanders",22,169,FALSE,0,1,0,1368
"New Jersey","NJ",2020-06-02,"Sanders",23,169,FALSE,0,1,0,1369
"New Jersey","NJ",2020-06-02,"Sanders",24,169,FALSE,0,1,0,1370
"New Jersey","NJ",2020-06-02,"Sanders",19,170,FALSE,0,1,0,1371
"New Jersey","NJ",2020-06-02,"Sanders",20,170,FALSE,0,1,0,1372
"New Jersey","NJ",2020-06-02,"Sanders",21,170,FALSE,0,1,0,1373
"New Jersey","NJ",2020-06-02,"Sanders",22,170,FALSE,0,1,0,1374
"New Jersey","NJ",2020-06-02,"Sanders",23,170,FALSE,0,1,0,1375
