"state","state_abb","date","candidate","col","row","actual","biden_share","sanders_share","other_share"
"Northern Marianas","MP",2020-03-14,"Biden",11,79,TRUE,1,0,0
"Northern Marianas","MP",2020-03-14,"Biden",12,79,TRUE,1,0,0
"Northern Marianas","MP",2020-03-14,"Sanders",14,78,TRUE,0,1,0
"Northern Marianas","MP",2020-03-14,"Sanders",15,78,TRUE,0,1,0
"Northern Marianas","MP",2020-03-14,"Sanders",13,79,TRUE,0,1,0
"Northern Marianas","MP",2020-03-14,"Sanders",14,79,TRUE,0,1,0
"Mississippi","MS",2020-03-10,"Biden",1,69,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",2,69,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",3,69,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",4,69,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",5,69,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",6,69,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",7,69,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",8,69,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",9,69,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",10,69,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",11,69,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",12,69,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",1,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",2,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",3,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",4,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",5,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",6,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",7,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",8,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",9,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",10,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",11,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",12,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",13,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",14,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",15,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",16,70,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",11,71,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",12,71,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",13,71,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",14,71,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",15,71,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Biden",16,71,TRUE,1,0,0
"Mississippi","MS",2020-03-10,"Sanders",17,70,TRUE,0,1,0
"Mississippi","MS",2020-03-10,"Sanders",17,71,TRUE,0,1,0
"Montana","MT",2020-06-02,"Biden",5,165,FALSE,1,0,0
"Montana","MT",2020-06-02,"Biden",6,165,FALSE,1,0,0
"Montana","MT",2020-06-02,"Biden",7,166,FALSE,1,0,0
"Montana","MT",2020-06-02,"Biden",8,166,FALSE,1,0,0
"Montana","MT",2020-06-02,"Biden",9,166,FALSE,1,0,0
"Montana","MT",2020-06-02,"Biden",10,166,FALSE,1,0,0
"Montana","MT",2020-06-02,"Biden",11,166,FALSE,1,0,0
"Montana","MT",2020-06-02,"Biden",11,167,FALSE,1,0,0
"Montana","MT",2020-06-02,"Biden",12,167,FALSE,1,0,0
"Montana","MT",2020-06-02,"Biden",13,167,FALSE,1,0,0
"Montana","MT",2020-06-02,"Biden",14,167,FALSE,1,0,0
"Montana","MT",2020-06-02,"Biden",15,167,FALSE,1,0,0
"Montana","MT",2020-06-02,"Biden",16,167,FALSE,1,0,0
"Montana","MT",2020-06-02,"Sanders",18,167,FALSE,0,1,0
"Montana","MT",2020-06-02,"Sanders",19,167,FALSE,0,1,0
"Montana","MT",2020-06-02,"Sanders",20,167,FALSE,0,1,0
"Montana","MT",2020-06-02,"Sanders",21,167,FALSE,0,1,0
"Montana","MT",2020-06-02,"Sanders",22,167,FALSE,0,1,0
"Montana","MT",2020-06-02,"Split",17,167,FALSE,0.672,0.328,0
"North Carolina","NC",2020-03-03,"Biden",1,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",2,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",3,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",4,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",5,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",6,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",7,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",8,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",9,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",10,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",11,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",12,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",13,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",14,39,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",1,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",2,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",3,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",4,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",5,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",6,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",7,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",8,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",9,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",10,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",11,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",12,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",13,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",14,40,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",1,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",2,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",3,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",4,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",5,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",6,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",7,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",8,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",9,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",10,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",11,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",12,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",13,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",14,41,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",1,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",2,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",3,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",4,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",5,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",6,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",7,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",8,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",9,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",10,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",11,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",12,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",13,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",14,42,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",4,43,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",5,43,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",6,43,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",7,43,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",8,43,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",9,43,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",10,43,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",11,43,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",12,43,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",13,43,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Biden",14,43,TRUE,1,0,0
"North Carolina","NC",2020-03-03,"Other",23,40,TRUE,0,0,1
"North Carolina","NC",2020-03-03,"Other",24,40,TRUE,0,0,1
"North Carolina","NC",2020-03-03,"Other",23,41,TRUE,0,0,1
"North Carolina","NC",2020-03-03,"Other",24,41,TRUE,0,0,1
"North Carolina","NC",2020-03-03,"Other",23,42,TRUE,0,0,1
"North Carolina","NC",2020-03-03,"Other",24,42,TRUE,0,0,1
"North Carolina","NC",2020-03-03,"Sanders",15,39,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",16,39,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",17,39,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",18,39,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",19,39,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",20,39,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",15,40,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",16,40,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",17,40,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",18,40,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",19,40,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",20,40,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",21,40,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",22,40,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",15,41,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",16,41,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",17,41,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",18,41,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",19,41,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",20,41,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",21,41,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",22,41,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",15,42,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",16,42,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",17,42,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",18,42,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",19,42,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",20,42,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",21,42,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",22,42,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",15,43,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",16,43,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",17,43,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",18,43,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",19,43,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",20,43,TRUE,0,1,0
"North Carolina","NC",2020-03-03,"Sanders",21,43,TRUE,0,1,0
"North Dakota","ND",2020-03-10,"Biden",11,74,TRUE,1,0,0
"North Dakota","ND",2020-03-10,"Biden",12,74,TRUE,1,0,0
"North Dakota","ND",2020-03-10,"Biden",13,74,TRUE,1,0,0
"North Dakota","ND",2020-03-10,"Biden",14,74,TRUE,1,0,0
"North Dakota","ND",2020-03-10,"Biden",15,74,TRUE,1,0,0
"North Dakota","ND",2020-03-10,"Biden",16,74,TRUE,1,0,0
"North Dakota","ND",2020-03-10,"Sanders",21,73,TRUE,0,1,0
"North Dakota","ND",2020-03-10,"Sanders",22,73,TRUE,0,1,0
"North Dakota","ND",2020-03-10,"Sanders",17,74,TRUE,0,1,0
"North Dakota","ND",2020-03-10,"Sanders",18,74,TRUE,0,1,0
"North Dakota","ND",2020-03-10,"Sanders",19,74,TRUE,0,1,0
"North Dakota","ND",2020-03-10,"Sanders",20,74,TRUE,0,1,0
"North Dakota","ND",2020-03-10,"Sanders",21,74,TRUE,0,1,0
"North Dakota","ND",2020-03-10,"Sanders",22,74,TRUE,0,1,0
"Nebraska","NE",2020-05-12,"Biden",4,158,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",5,158,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",6,158,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",7,158,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",8,158,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",9,158,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",10,158,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",11,158,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",12,158,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",13,158,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",14,158,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",15,158,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",16,158,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",11,159,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",12,159,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",13,159,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",14,159,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",15,159,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Biden",16,159,FALSE,1,0,0
"Nebraska","NE",2020-05-12,"Sanders",17,158,FALSE,0,1,0
"Nebraska","NE",2020-05-12,"Sanders",18,158,FALSE,0,1,0
"Nebraska","NE",2020-05-12,"Sanders",19,158,FALSE,0,1,0
"Nebraska","NE",2020-05-12,"Sanders",20,158,FALSE,0,1,0
"Nebraska","NE",2020-05-12,"Sanders",21,158,FALSE,0,1,0
"Nebraska","NE",2020-05-12,"Sanders",18,159,FALSE,0,1,0
"Nebraska","NE",2020-05-12,"Sanders",19,159,FALSE,0,1,0
"Nebraska","NE",2020-05-12,"Sanders",20,159,FALSE,0,1,0
"Nebraska","NE",2020-05-12,"Sanders",21,159,FALSE,0,1,0
"Nebraska","NE",2020-05-12,"Split",17,159,FALSE,0.82,0.18,0
"New Hampshire","NH",2020-02-11,"Other",18,2,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",19,2,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",20,2,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",21,2,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",22,2,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",23,2,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",24,2,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",12,3,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",13,3,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",14,3,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",15,3,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",16,3,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",17,3,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",18,3,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Other",19,3,TRUE,0,0,1
"New Hampshire","NH",2020-02-11,"Sanders",3,3,TRUE,0,1,0
"New Hampshire","NH",2020-02-11,"Sanders",4,3,TRUE,0,1,0
"New Hampshire","NH",2020-02-11,"Sanders",5,3,TRUE,0,1,0
"New Hampshire","NH",2020-02-11,"Sanders",6,3,TRUE,0,1,0
"New Hampshire","NH",2020-02-11,"Sanders",7,3,TRUE,0,1,0
"New Hampshire","NH",2020-02-11,"Sanders",8,3,TRUE,0,1,0
"New Hampshire","NH",2020-02-11,"Sanders",9,3,TRUE,0,1,0
"New Hampshire","NH",2020-02-11,"Sanders",10,3,TRUE,0,1,0
"New Hampshire","NH",2020-02-11,"Sanders",11,3,TRUE,0,1,0
"New Jersey","NJ",2020-06-02,"Biden",1,165,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",2,165,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",3,165,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",4,165,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",1,166,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",2,166,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",3,166,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",4,166,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",5,166,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",6,166,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",1,167,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",2,167,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",3,167,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",4,167,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",5,167,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",6,167,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",7,167,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",8,167,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",9,167,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",10,167,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",1,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",2,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",3,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",4,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",5,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",6,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",7,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",8,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",9,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",10,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",11,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",12,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",13,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",14,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",15,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",16,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",17,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",18,168,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",1,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",2,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",3,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",4,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",5,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",6,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",7,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",8,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",9,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",10,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",11,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",12,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",13,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",14,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",15,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",16,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",17,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",18,169,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",1,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",2,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",3,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",4,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",5,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",6,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",7,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",8,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",9,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",10,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",11,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",12,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",13,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",14,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",15,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",16,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",17,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",18,170,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",4,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",5,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",6,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",7,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",8,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",9,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",10,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",11,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",12,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",13,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",14,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",15,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",16,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",17,171,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",15,172,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",16,172,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Biden",17,172,FALSE,1,0,0
"New Jersey","NJ",2020-06-02,"Sanders",22,165,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",23,165,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",24,165,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",21,166,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",22,166,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",23,166,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",24,166,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",23,167,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",24,167,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",19,168,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",20,168,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",21,168,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",22,168,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",23,168,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",24,168,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",19,169,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",20,169,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",21,169,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",22,169,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",23,169,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",24,169,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",19,170,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",20,170,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",21,170,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",22,170,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",23,170,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",24,170,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",18,171,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",19,171,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",20,171,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",21,171,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",22,171,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",23,171,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Sanders",19,172,FALSE,0,1,0
"New Jersey","NJ",2020-06-02,"Split",18,172,FALSE,0.674,0.326,0
"New Mexico","NM",2020-06-02,"Biden",2,171,FALSE,1,0,0
"New Mexico","NM",2020-06-02,"Biden",3,171,FALSE,1,0,0
"New Mexico","NM",2020-06-02,"Biden",3,172,FALSE,1,0,0
"New Mexico","NM",2020-06-02,"Biden",4,172,FALSE,1,0,0
"New Mexico","NM",2020-06-02,"Biden",5,172,FALSE,1,0,0
"New Mexico","NM",2020-06-02,"Biden",6,172,FALSE,1,0,0
"New Mexico","NM",2020-06-02,"Biden",7,172,FALSE,1,0,0
