"state","candidate","col","row","actual","biden_share","sanders_share","other_share"
"ID","Sanders",21,63,TRUE,0,1,0
"ID","Sanders",22,63,TRUE,0,1,0
"IL","Biden",1,90,FALSE,1,0,0
"IL","Biden",2,90,FALSE,1,0,0
"IL","Biden",3,90,FALSE,1,0,0
"IL","Biden",4,90,FALSE,1,0,0
"IL","Biden",5,90,FALSE,1,0,0
"IL","Biden",6,90,FALSE,1,0,0
"IL","Biden",7,90,FALSE,1,0,0
"IL","Biden",8,90,FALSE,1,0,0
"IL","Biden",9,90,FALSE,1,0,0
"IL","Biden",10,90,FALSE,1,0,0
"IL","Biden",11,90,FALSE,1,0,0
"IL","Biden",12,90,FALSE,1,0,0
"IL","Biden",13,90,FALSE,1,0,0
"IL","Biden",14,90,FALSE,1,0,0
"IL","Biden",1,91,FALSE,1,0,0
"IL","Biden",2,91,FALSE,1,0,0
"IL","Biden",3,91,FALSE,1,0,0
"IL","Biden",4,91,FALSE,1,0,0
"IL","Biden",5,91,FALSE,1,0,0
"IL","Biden",6,91,FALSE,1,0,0
"IL","Biden",7,91,FALSE,1,0,0
"IL","Biden",8,91,FALSE,1,0,0
"IL","Biden",9,91,FALSE,1,0,0
"IL","Biden",10,91,FALSE,1,0,0
"IL","Biden",11,91,FALSE,1,0,0
"IL","Biden",12,91,FALSE,1,0,0
"IL","Biden",13,91,FALSE,1,0,0
"IL","Biden",14,91,FALSE,1,0,0
"IL","Biden",1,92,FALSE,1,0,0
"IL","Biden",2,92,FALSE,1,0,0
"IL","Biden",3,92,FALSE,1,0,0
"IL","Biden",4,92,FALSE,1,0,0
"IL","Biden",5,92,FALSE,1,0,0
"IL","Biden",6,92,FALSE,1,0,0
"IL","Biden",7,92,FALSE,1,0,0
"IL","Biden",8,92,FALSE,1,0,0
"IL","Biden",9,92,FALSE,1,0,0
"IL","Biden",10,92,FALSE,1,0,0
"IL","Biden",11,92,FALSE,1,0,0
"IL","Biden",12,92,FALSE,1,0,0
"IL","Biden",13,92,FALSE,1,0,0
"IL","Biden",14,92,FALSE,1,0,0
"IL","Biden",1,93,FALSE,1,0,0
"IL","Biden",2,93,FALSE,1,0,0
"IL","Biden",3,93,FALSE,1,0,0
"IL","Biden",4,93,FALSE,1,0,0
"IL","Biden",5,93,FALSE,1,0,0
"IL","Biden",6,93,FALSE,1,0,0
"IL","Biden",7,93,FALSE,1,0,0
"IL","Biden",8,93,FALSE,1,0,0
"IL","Biden",9,93,FALSE,1,0,0
"IL","Biden",10,93,FALSE,1,0,0
"IL","Biden",11,93,FALSE,1,0,0
"IL","Biden",12,93,FALSE,1,0,0
"IL","Biden",13,93,FALSE,1,0,0
"IL","Biden",14,93,FALSE,1,0,0
"IL","Biden",1,94,FALSE,1,0,0
"IL","Biden",2,94,FALSE,1,0,0
"IL","Biden",3,94,FALSE,1,0,0
"IL","Biden",4,94,FALSE,1,0,0
"IL","Biden",5,94,FALSE,1,0,0
"IL","Biden",6,94,FALSE,1,0,0
"IL","Biden",7,94,FALSE,1,0,0
"IL","Biden",8,94,FALSE,1,0,0
"IL","Biden",9,94,FALSE,1,0,0
"IL","Biden",10,94,FALSE,1,0,0
"IL","Biden",11,94,FALSE,1,0,0
"IL","Biden",12,94,FALSE,1,0,0
"IL","Biden",13,94,FALSE,1,0,0
"IL","Biden",14,94,FALSE,1,0,0
"IL","Biden",1,95,FALSE,1,0,0
"IL","Biden",2,95,FALSE,1,0,0
"IL","Biden",3,95,FALSE,1,0,0
"IL","Biden",4,95,FALSE,1,0,0
"IL","Biden",5,95,FALSE,1,0,0
"IL","Biden",6,95,FALSE,1,0,0
"IL","Biden",7,95,FALSE,1,0,0
"IL","Biden",8,95,FALSE,1,0,0
"IL","Biden",9,95,FALSE,1,0,0
"IL","Biden",10,95,FALSE,1,0,0
"IL","Biden",11,95,FALSE,1,0,0
"IL","Biden",12,95,FALSE,1,0,0
"IL","Biden",13,95,FALSE,1,0,0
"IL","Biden",14,95,FALSE,1,0,0
"IL","Biden",6,96,FALSE,1,0,0
"IL","Biden",7,96,FALSE,1,0,0
"IL","Biden",8,96,FALSE,1,0,0
"IL","Biden",9,96,FALSE,1,0,0
"IL","Biden",10,96,FALSE,1,0,0
"IL","Biden",11,96,FALSE,1,0,0
"IL","Biden",12,96,FALSE,1,0,0
"IL","Biden",13,96,FALSE,1,0,0
"IL","Biden",14,96,FALSE,1,0,0
"IL","Sanders",22,90,FALSE,0,1,0
"IL","Sanders",23,90,FALSE,0,1,0
"IL","Sanders",24,90,FALSE,0,1,0
"IL","Sanders",17,91,FALSE,0,1,0
"IL","Sanders",18,91,FALSE,0,1,0
"IL","Sanders",19,91,FALSE,0,1,0
"IL","Sanders",20,91,FALSE,0,1,0
"IL","Sanders",21,91,FALSE,0,1,0
"IL","Sanders",22,91,FALSE,0,1,0
"IL","Sanders",23,91,FALSE,0,1,0
"IL","Sanders",24,91,FALSE,0,1,0
"IL","Sanders",16,92,FALSE,0,1,0
"IL","Sanders",17,92,FALSE,0,1,0
"IL","Sanders",18,92,FALSE,0,1,0
"IL","Sanders",19,92,FALSE,0,1,0
"IL","Sanders",20,92,FALSE,0,1,0
"IL","Sanders",21,92,FALSE,0,1,0
"IL","Sanders",22,92,FALSE,0,1,0
"IL","Sanders",23,92,FALSE,0,1,0
"IL","Sanders",24,92,FALSE,0,1,0
"IL","Sanders",16,93,FALSE,0,1,0
"IL","Sanders",17,93,FALSE,0,1,0
"IL","Sanders",18,93,FALSE,0,1,0
"IL","Sanders",19,93,FALSE,0,1,0
"IL","Sanders",20,93,FALSE,0,1,0
"IL","Sanders",21,93,FALSE,0,1,0
"IL","Sanders",22,93,FALSE,0,1,0
"IL","Sanders",23,93,FALSE,0,1,0
"IL","Sanders",24,93,FALSE,0,1,0
"IL","Sanders",16,94,FALSE,0,1,0
"IL","Sanders",17,94,FALSE,0,1,0
"IL","Sanders",18,94,FALSE,0,1,0
"IL","Sanders",19,94,FALSE,0,1,0
"IL","Sanders",20,94,FALSE,0,1,0
"IL","Sanders",21,94,FALSE,0,1,0
"IL","Sanders",22,94,FALSE,0,1,0
"IL","Sanders",23,94,FALSE,0,1,0
"IL","Sanders",24,94,FALSE,0,1,0
"IL","Sanders",16,95,FALSE,0,1,0
"IL","Sanders",17,95,FALSE,0,1,0
"IL","Sanders",18,95,FALSE,0,1,0
"IL","Sanders",19,95,FALSE,0,1,0
"IL","Sanders",20,95,FALSE,0,1,0
"IL","Sanders",21,95,FALSE,0,1,0
"IL","Sanders",22,95,FALSE,0,1,0
"IL","Sanders",23,95,FALSE,0,1,0
"IL","Sanders",24,95,FALSE,0,1,0
"IL","Sanders",16,96,FALSE,0,1,0
"IL","Sanders",17,96,FALSE,0,1,0
"IL","Sanders",18,96,FALSE,0,1,0
"IL","Sanders",19,96,FALSE,0,1,0
"IL","Sanders",20,96,FALSE,0,1,0
"IL","Sanders",21,96,FALSE,0,1,0
"IL","Sanders",22,96,FALSE,0,1,0
"IL","Sanders",23,96,FALSE,0,1,0
"IL","Unassigned",15,91,FALSE,0,0,0
"IL","Unassigned",16,91,FALSE,0,0,0
"IL","Unassigned",15,92,FALSE,0,0,0
"IL","Unassigned",15,93,FALSE,0,0,0
"IL","Unassigned",15,94,FALSE,0,0,0
"IL","Unassigned",15,95,FALSE,0,0,0
"IL","Unassigned",15,96,FALSE,0,0,0
"IN","Biden",1,154,FALSE,1,0,0
"IN","Biden",2,154,FALSE,1,0,0
"IN","Biden",3,154,FALSE,1,0,0
"IN","Biden",4,154,FALSE,1,0,0
"IN","Biden",5,154,FALSE,1,0,0
"IN","Biden",6,154,FALSE,1,0,0
"IN","Biden",7,154,FALSE,1,0,0
"IN","Biden",8,154,FALSE,1,0,0
"IN","Biden",9,154,FALSE,1,0,0
"IN","Biden",10,154,FALSE,1,0,0
"IN","Biden",1,155,FALSE,1,0,0
"IN","Biden",2,155,FALSE,1,0,0
"IN","Biden",3,155,FALSE,1,0,0
"IN","Biden",4,155,FALSE,1,0,0
"IN","Biden",5,155,FALSE,1,0,0
"IN","Biden",6,155,FALSE,1,0,0
"IN","Biden",7,155,FALSE,1,0,0
"IN","Biden",8,155,FALSE,1,0,0
"IN","Biden",9,155,FALSE,1,0,0
"IN","Biden",10,155,FALSE,1,0,0
"IN","Biden",11,155,FALSE,1,0,0
"IN","Biden",12,155,FALSE,1,0,0
"IN","Biden",13,155,FALSE,1,0,0
"IN","Biden",1,156,FALSE,1,0,0
"IN","Biden",2,156,FALSE,1,0,0
"IN","Biden",3,156,FALSE,1,0,0
"IN","Biden",4,156,FALSE,1,0,0
"IN","Biden",5,156,FALSE,1,0,0
"IN","Biden",6,156,FALSE,1,0,0
"IN","Biden",7,156,FALSE,1,0,0
"IN","Biden",8,156,FALSE,1,0,0
"IN","Biden",9,156,FALSE,1,0,0
"IN","Biden",10,156,FALSE,1,0,0
"IN","Biden",11,156,FALSE,1,0,0
"IN","Biden",12,156,FALSE,1,0,0
"IN","Biden",13,156,FALSE,1,0,0
"IN","Biden",1,157,FALSE,1,0,0
"IN","Biden",2,157,FALSE,1,0,0
"IN","Biden",3,157,FALSE,1,0,0
"IN","Biden",4,157,FALSE,1,0,0
"IN","Biden",5,157,FALSE,1,0,0
"IN","Biden",6,157,FALSE,1,0,0
"IN","Biden",7,157,FALSE,1,0,0
"IN","Biden",8,157,FALSE,1,0,0
"IN","Biden",9,157,FALSE,1,0,0
"IN","Biden",10,157,FALSE,1,0,0
"IN","Biden",11,157,FALSE,1,0,0
"IN","Biden",12,157,FALSE,1,0,0
"IN","Biden",13,157,FALSE,1,0,0
"IN","Other",22,155,FALSE,0,0,1
"IN","Other",23,155,FALSE,0,0,1
"IN","Other",24,155,FALSE,0,0,1
"IN","Other",22,156,FALSE,0,0,1
"IN","Other",23,156,FALSE,0,0,1
"IN","Other",24,156,FALSE,0,0,1
"IN","Other",21,157,FALSE,0,0,1
"IN","Other",22,157,FALSE,0,0,1
"IN","Other",23,157,FALSE,0,0,1
"IN","Other",24,157,FALSE,0,0,1
"IN","Sanders",14,155,FALSE,0,1,0
"IN","Sanders",15,155,FALSE,0,1,0
"IN","Sanders",16,155,FALSE,0,1,0
"IN","Sanders",17,155,FALSE,0,1,0
"IN","Sanders",18,155,FALSE,0,1,0
"IN","Sanders",19,155,FALSE,0,1,0
"IN","Sanders",20,155,FALSE,0,1,0
"IN","Sanders",21,155,FALSE,0,1,0
"IN","Sanders",14,156,FALSE,0,1,0
"IN","Sanders",15,156,FALSE,0,1,0
"IN","Sanders",16,156,FALSE,0,1,0
"IN","Sanders",17,156,FALSE,0,1,0
"IN","Sanders",18,156,FALSE,0,1,0
"IN","Sanders",19,156,FALSE,0,1,0
"IN","Sanders",20,156,FALSE,0,1,0
"IN","Sanders",21,156,FALSE,0,1,0
"IN","Sanders",15,157,FALSE,0,1,0
"IN","Sanders",16,157,FALSE,0,1,0
"IN","Sanders",17,157,FALSE,0,1,0
"IN","Sanders",18,157,FALSE,0,1,0
"IN","Sanders",19,157,FALSE,0,1,0
"IN","Sanders",20,157,FALSE,0,1,0
"IN","Split",14,157,FALSE,0.386,0.26,0.354
"KA","Biden",1,151,FALSE,1,0,0
"KA","Biden",2,151,FALSE,1,0,0
"KA","Biden",1,152,FALSE,1,0,0
"KA","Biden",2,152,FALSE,1,0,0
"KA","Biden",3,152,FALSE,1,0,0
"KA","Biden",4,152,FALSE,1,0,0
"KA","Biden",5,152,FALSE,1,0,0
"KA","Biden",1,153,FALSE,1,0,0
"KA","Biden",2,153,FALSE,1,0,0
"KA","Biden",3,153,FALSE,1,0,0
"KA","Biden",4,153,FALSE,1,0,0
"KA","Biden",5,153,FALSE,1,0,0
"KA","Biden",6,153,FALSE,1,0,0
"KA","Biden",7,153,FALSE,1,0,0
"KA","Biden",8,153,FALSE,1,0,0
"KA","Biden",9,153,FALSE,1,0,0
"KA","Biden",10,153,FALSE,1,0,0
"KA","Biden",11,153,FALSE,1,0,0
"KA","Biden",12,153,FALSE,1,0,0
"KA","Biden",13,153,FALSE,1,0,0
"KA","Biden",11,154,FALSE,1,0,0
"KA","Biden",12,154,FALSE,1,0,0
"KA","Biden",13,154,FALSE,1,0,0
"KA","Biden",14,154,FALSE,1,0,0
"KA","Biden",15,154,FALSE,1,0,0
"KA","Biden",16,154,FALSE,1,0,0
"KA","Sanders",24,152,FALSE,0,1,0
"KA","Sanders",21,153,FALSE,0,1,0
"KA","Sanders",22,153,FALSE,0,1,0
"KA","Sanders",23,153,FALSE,0,1,0
"KA","Sanders",24,153,FALSE,0,1,0
"KA","Sanders",18,154,FALSE,0,1,0
"KA","Sanders",19,154,FALSE,0,1,0
"KA","Sanders",20,154,FALSE,0,1,0
"KA","Sanders",21,154,FALSE,0,1,0
"KA","Sanders",22,154,FALSE,0,1,0
"KA","Sanders",23,154,FALSE,0,1,0
"KA","Sanders",24,154,FALSE,0,1,0
"KA","Split",17,154,FALSE,0.761,0.239,0
"KY","Biden",1,158,FALSE,1,0,0
"KY","Biden",1,159,FALSE,1,0,0
"KY","Biden",2,159,FALSE,1,0,0
"KY","Biden",1,160,FALSE,1,0,0
"KY","Biden",2,160,FALSE,1,0,0
"KY","Biden",3,160,FALSE,1,0,0
"KY","Biden",4,160,FALSE,1,0,0
"KY","Biden",5,160,FALSE,1,0,0
"KY","Biden",6,160,FALSE,1,0,0
"KY","Biden",7,160,FALSE,1,0,0
"KY","Biden",1,161,FALSE,1,0,0
"KY","Biden",2,161,FALSE,1,0,0
"KY","Biden",3,161,FALSE,1,0,0
"KY","Biden",4,161,FALSE,1,0,0
"KY","Biden",5,161,FALSE,1,0,0
"KY","Biden",6,161,FALSE,1,0,0
"KY","Biden",7,161,FALSE,1,0,0
"KY","Biden",8,161,FALSE,1,0,0
"KY","Biden",9,161,FALSE,1,0,0
"KY","Biden",10,161,FALSE,1,0,0
"KY","Biden",11,161,FALSE,1,0,0
"KY","Biden",12,161,FALSE,1,0,0
"KY","Biden",13,161,FALSE,1,0,0
"KY","Biden",14,161,FALSE,1,0,0
"KY","Biden",15,161,FALSE,1,0,0
"KY","Biden",16,161,FALSE,1,0,0
"KY","Biden",5,162,FALSE,1,0,0
"KY","Biden",6,162,FALSE,1,0,0
"KY","Biden",7,162,FALSE,1,0,0
"KY","Biden",8,162,FALSE,1,0,0
"KY","Biden",9,162,FALSE,1,0,0
"KY","Biden",10,162,FALSE,1,0,0
"KY","Biden",11,162,FALSE,1,0,0
"KY","Biden",12,162,FALSE,1,0,0
"KY","Biden",13,162,FALSE,1,0,0
"KY","Biden",14,162,FALSE,1,0,0
"KY","Biden",15,162,FALSE,1,0,0
"KY","Biden",16,162,FALSE,1,0,0
"KY","Sanders",24,158,FALSE,0,1,0
"KY","Sanders",23,159,FALSE,0,1,0
"KY","Sanders",24,159,FALSE,0,1,0
"KY","Sanders",23,160,FALSE,0,1,0
"KY","Sanders",17,161,FALSE,0,1,0
"KY","Sanders",18,161,FALSE,0,1,0
"KY","Sanders",19,161,FALSE,0,1,0
"KY","Sanders",20,161,FALSE,0,1,0
"KY","Sanders",21,161,FALSE,0,1,0
"KY","Sanders",22,161,FALSE,0,1,0
"KY","Sanders",23,161,FALSE,0,1,0
"KY","Sanders",18,162,FALSE,0,1,0
"KY","Sanders",19,162,FALSE,0,1,0
"KY","Sanders",20,162,FALSE,0,1,0
"KY","Sanders",21,162,FALSE,0,1,0
"KY","Split",17,162,FALSE,0.75,0.25,0
"LA","Biden",1,117,FALSE,1,0,0
"LA","Biden",2,117,FALSE,1,0,0
"LA","Biden",3,117,FALSE,1,0,0
"LA","Biden",4,117,FALSE,1,0,0
"LA","Biden",1,118,FALSE,1,0,0
"LA","Biden",2,118,FALSE,1,0,0
"LA","Biden",3,118,FALSE,1,0,0
"LA","Biden",4,118,FALSE,1,0,0
"LA","Biden",5,118,FALSE,1,0,0
"LA","Biden",21,118,FALSE,1,0,0
"LA","Biden",1,119,FALSE,1,0,0
"LA","Biden",2,119,FALSE,1,0,0
"LA","Biden",3,119,FALSE,1,0,0
"LA","Biden",4,119,FALSE,1,0,0
"LA","Biden",5,119,FALSE,1,0,0
"LA","Biden",6,119,FALSE,1,0,0
"LA","Biden",7,119,FALSE,1,0,0
"LA","Biden",8,119,FALSE,1,0,0
"LA","Biden",9,119,FALSE,1,0,0
"LA","Biden",20,119,FALSE,1,0,0
"LA","Biden",21,119,FALSE,1,0,0
"LA","Biden",1,120,FALSE,1,0,0
"LA","Biden",2,120,FALSE,1,0,0
"LA","Biden",3,120,FALSE,1,0,0
"LA","Biden",4,120,FALSE,1,0,0
"LA","Biden",5,120,FALSE,1,0,0
"LA","Biden",6,120,FALSE,1,0,0
"LA","Biden",7,120,FALSE,1,0,0
"LA","Biden",8,120,FALSE,1,0,0
"LA","Biden",9,120,FALSE,1,0,0
"LA","Biden",10,120,FALSE,1,0,0
"LA","Biden",11,120,FALSE,1,0,0
"LA","Biden",12,120,FALSE,1,0,0
"LA","Biden",13,120,FALSE,1,0,0
"LA","Biden",14,120,FALSE,1,0,0
"LA","Biden",15,120,FALSE,1,0,0
"LA","Biden",16,120,FALSE,1,0,0
"LA","Biden",17,120,FALSE,1,0,0
"LA","Biden",18,120,FALSE,1,0,0
"LA","Biden",19,120,FALSE,1,0,0
"LA","Biden",20,120,FALSE,1,0,0
"LA","Biden",1,121,FALSE,1,0,0
"LA","Biden",2,121,FALSE,1,0,0
"LA","Sanders",21,117,FALSE,0,1,0
"LA","Sanders",22,117,FALSE,0,1,0
"LA","Sanders",23,117,FALSE,0,1,0
"LA","Sanders",24,117,FALSE,0,1,0
"LA","Sanders",22,118,FALSE,0,1,0
"LA","Sanders",23,118,FALSE,0,1,0
"LA","Sanders",24,118,FALSE,0,1,0
"LA","Sanders",22,119,FALSE,0,1,0
"LA","Sanders",23,119,FALSE,0,1,0
"LA","Sanders",22,120,FALSE,0,1,0
"LA","Split",21,120,FALSE,0.2,0.8,0
"MA","Biden",2,31,TRUE,1,0,0
"MA","Biden",3,31,TRUE,1,0,0
"MA","Biden",4,31,TRUE,1,0,0
"MA","Biden",5,31,TRUE,1,0,0
"MA","Biden",6,31,TRUE,1,0,0
"MA","Biden",7,31,TRUE,1,0,0
"MA","Biden",8,31,TRUE,1,0,0
"MA","Biden",9,31,TRUE,1,0,0
"MA","Biden",1,32,TRUE,1,0,0
"MA","Biden",2,32,TRUE,1,0,0
"MA","Biden",3,32,TRUE,1,0,0
"MA","Biden",4,32,TRUE,1,0,0
"MA","Biden",5,32,TRUE,1,0,0
"MA","Biden",6,32,TRUE,1,0,0
"MA","Biden",7,32,TRUE,1,0,0
"MA","Biden",8,32,TRUE,1,0,0
"MA","Biden",9,32,TRUE,1,0,0
"MA","Biden",1,33,TRUE,1,0,0
"MA","Biden",2,33,TRUE,1,0,0
"MA","Biden",3,33,TRUE,1,0,0
"MA","Biden",4,33,TRUE,1,0,0
"MA","Biden",5,33,TRUE,1,0,0
"MA","Biden",6,33,TRUE,1,0,0
"MA","Biden",7,33,TRUE,1,0,0
"MA","Biden",8,33,TRUE,1,0,0
"MA","Biden",9,33,TRUE,1,0,0
"MA","Biden",1,34,TRUE,1,0,0
"MA","Biden",2,34,TRUE,1,0,0
"MA","Biden",3,34,TRUE,1,0,0
"MA","Biden",4,34,TRUE,1,0,0
"MA","Biden",5,34,TRUE,1,0,0
"MA","Biden",6,34,TRUE,1,0,0
"MA","Biden",7,34,TRUE,1,0,0
"MA","Biden",8,34,TRUE,1,0,0
"MA","Biden",6,35,TRUE,1,0,0
"MA","Biden",7,35,TRUE,1,0,0
"MA","Biden",8,35,TRUE,1,0,0
"MA","Other",19,33,TRUE,0,0,1
"MA","Other",20,33,TRUE,0,0,1
"MA","Other",21,33,TRUE,0,0,1
"MA","Other",22,33,TRUE,0,0,1
"MA","Other",23,33,TRUE,0,0,1
"MA","Other",24,33,TRUE,0,0,1
"MA","Other",19,34,TRUE,0,0,1
"MA","Other",20,34,TRUE,0,0,1
"MA","Other",21,34,TRUE,0,0,1
"MA","Other",22,34,TRUE,0,0,1
"MA","Other",23,34,TRUE,0,0,1
"MA","Other",24,34,TRUE,0,0,1
"MA","Other",18,35,TRUE,0,0,1
"MA","Other",19,35,TRUE,0,0,1
"MA","Other",20,35,TRUE,0,0,1
"MA","Other",21,35,TRUE,0,0,1
"MA","Other",22,35,TRUE,0,0,1
"MA","Other",23,35,TRUE,0,0,1
"MA","Other",24,35,TRUE,0,0,1
"MA","Other",19,36,TRUE,0,0,1
"MA","Other",20,36,TRUE,0,0,1
"MA","Other",21,36,TRUE,0,0,1
"MA","Other",22,36,TRUE,0,0,1
"MA","Other",23,36,TRUE,0,0,1
"MA","Other",24,36,TRUE,0,0,1
"MA","Sanders",15,32,TRUE,0,1,0
"MA","Sanders",10,33,TRUE,0,1,0
"MA","Sanders",11,33,TRUE,0,1,0
"MA","Sanders",12,33,TRUE,0,1,0
"MA","Sanders",13,33,TRUE,0,1,0
"MA","Sanders",14,33,TRUE,0,1,0
"MA","Sanders",15,33,TRUE,0,1,0
"MA","Sanders",16,33,TRUE,0,1,0
"MA","Sanders",17,33,TRUE,0,1,0
"MA","Sanders",18,33,TRUE,0,1,0
"MA","Sanders",9,34,TRUE,0,1,0
"MA","Sanders",10,34,TRUE,0,1,0
"MA","Sanders",11,34,TRUE,0,1,0
"MA","Sanders",12,34,TRUE,0,1,0
"MA","Sanders",13,34,TRUE,0,1,0
"MA","Sanders",14,34,TRUE,0,1,0
"MA","Sanders",15,34,TRUE,0,1,0
"MA","Sanders",16,34,TRUE,0,1,0
"MA","Sanders",17,34,TRUE,0,1,0
"MA","Sanders",18,34,TRUE,0,1,0
"MA","Sanders",9,35,TRUE,0,1,0
"MA","Sanders",10,35,TRUE,0,1,0
"MA","Sanders",11,35,TRUE,0,1,0
"MA","Sanders",12,35,TRUE,0,1,0
"MA","Sanders",13,35,TRUE,0,1,0
"MA","Sanders",14,35,TRUE,0,1,0
"MA","Sanders",15,35,TRUE,0,1,0
"MA","Sanders",16,35,TRUE,0,1,0
"MA","Sanders",17,35,TRUE,0,1,0
"MD","Biden",1,127,FALSE,1,0,0
"MD","Biden",1,128,FALSE,1,0,0
"MD","Biden",2,128,FALSE,1,0,0
"MD","Biden",3,128,FALSE,1,0,0
"MD","Biden",4,128,FALSE,1,0,0
"MD","Biden",5,128,FALSE,1,0,0
"MD","Biden",1,129,FALSE,1,0,0
"MD","Biden",2,129,FALSE,1,0,0
"MD","Biden",3,129,FALSE,1,0,0
"MD","Biden",4,129,FALSE,1,0,0
"MD","Biden",5,129,FALSE,1,0,0
"MD","Biden",6,129,FALSE,1,0,0
"MD","Biden",7,129,FALSE,1,0,0
"MD","Biden",8,129,FALSE,1,0,0
"MD","Biden",9,129,FALSE,1,0,0
"MD","Biden",10,129,FALSE,1,0,0
"MD","Biden",11,129,FALSE,1,0,0
"MD","Biden",12,129,FALSE,1,0,0
"MD","Biden",13,129,FALSE,1,0,0
"MD","Biden",14,129,FALSE,1,0,0
"MD","Biden",15,129,FALSE,1,0,0
"MD","Biden",16,129,FALSE,1,0,0
"MD","Biden",17,129,FALSE,1,0,0
"MD","Biden",18,129,FALSE,1,0,0
"MD","Biden",1,130,FALSE,1,0,0
"MD","Biden",2,130,FALSE,1,0,0
"MD","Biden",3,130,FALSE,1,0,0
"MD","Biden",4,130,FALSE,1,0,0
"MD","Biden",5,130,FALSE,1,0,0
"MD","Biden",6,130,FALSE,1,0,0
"MD","Biden",7,130,FALSE,1,0,0
"MD","Biden",8,130,FALSE,1,0,0
"MD","Biden",9,130,FALSE,1,0,0
"MD","Biden",10,130,FALSE,1,0,0
"MD","Biden",11,130,FALSE,1,0,0
"MD","Biden",12,130,FALSE,1,0,0
"MD","Biden",13,130,FALSE,1,0,0
"MD","Biden",14,130,FALSE,1,0,0
"MD","Biden",15,130,FALSE,1,0,0
"MD","Biden",16,130,FALSE,1,0,0
"MD","Biden",17,130,FALSE,1,0,0
"MD","Biden",2,131,FALSE,1,0,0
"MD","Biden",3,131,FALSE,1,0,0
"MD","Biden",4,131,FALSE,1,0,0
"MD","Biden",5,131,FALSE,1,0,0
"MD","Biden",6,131,FALSE,1,0,0
"MD","Biden",7,131,FALSE,1,0,0
"MD","Biden",8,131,FALSE,1,0,0
"MD","Biden",9,131,FALSE,1,0,0
"MD","Biden",10,131,FALSE,1,0,0
"MD","Biden",11,131,FALSE,1,0,0
"MD","Biden",12,131,FALSE,1,0,0
"MD","Biden",13,131,FALSE,1,0,0
"MD","Biden",14,131,FALSE,1,0,0
"MD","Biden",15,131,FALSE,1,0,0
"MD","Biden",16,131,FALSE,1,0,0
"MD","Biden",17,131,FALSE,1,0,0
"MD","Biden",6,132,FALSE,1,0,0
"MD","Biden",7,132,FALSE,1,0,0
"MD","Biden",8,132,FALSE,1,0,0
"MD","Biden",9,132,FALSE,1,0,0
"MD","Biden",10,132,FALSE,1,0,0
"MD","Biden",11,132,FALSE,1,0,0
"MD","Biden",12,132,FALSE,1,0,0
"MD","Biden",13,132,FALSE,1,0,0
"MD","Biden",14,132,FALSE,1,0,0
"MD","Biden",15,132,FALSE,1,0,0
"MD","Biden",16,132,FALSE,1,0,0
"MD","Biden",17,132,FALSE,1,0,0
"MD","Sanders",21,127,FALSE,0,1,0
"MD","Sanders",22,127,FALSE,0,1,0
"MD","Sanders",23,127,FALSE,0,1,0
"MD","Sanders",24,127,FALSE,0,1,0
"MD","Sanders",21,128,FALSE,0,1,0
"MD","Sanders",22,128,FALSE,0,1,0
"MD","Sanders",23,128,FALSE,0,1,0
"MD","Sanders",24,128,FALSE,0,1,0
"MD","Sanders",19,129,FALSE,0,1,0
"MD","Sanders",20,129,FALSE,0,1,0
"MD","Sanders",21,129,FALSE,0,1,0
"MD","Sanders",22,129,FALSE,0,1,0
"MD","Sanders",23,129,FALSE,0,1,0
"MD","Sanders",24,129,FALSE,0,1,0
"MD","Sanders",18,130,FALSE,0,1,0
"MD","Sanders",19,130,FALSE,0,1,0
"MD","Sanders",20,130,FALSE,0,1,0
"MD","Sanders",21,130,FALSE,0,1,0
"MD","Sanders",22,130,FALSE,0,1,0
"MD","Sanders",23,130,FALSE,0,1,0
"MD","Sanders",24,130,FALSE,0,1,0
"MD","Sanders",18,131,FALSE,0,1,0
"MD","Sanders",19,131,FALSE,0,1,0
"MD","Sanders",20,131,FALSE,0,1,0
"MD","Sanders",19,132,FALSE,0,1,0
"MD","Sanders",20,132,FALSE,0,1,0
"MD","Split",18,132,FALSE,0.911,0.089,0
"ME","Biden",10,31,TRUE,1,0,0
"ME","Biden",11,31,TRUE,1,0,0
"ME","Biden",12,31,TRUE,1,0,0
"ME","Biden",13,31,TRUE,1,0,0
"ME","Biden",14,31,TRUE,1,0,0
"ME","Biden",15,31,TRUE,1,0,0
"ME","Biden",10,32,TRUE,1,0,0
"ME","Biden",11,32,TRUE,1,0,0
"ME","Biden",12,32,TRUE,1,0,0
"ME","Biden",13,32,TRUE,1,0,0
"ME","Biden",14,32,TRUE,1,0,0
"ME","Other",21,32,TRUE,0,0,1
"ME","Other",22,32,TRUE,0,0,1
"ME","Other",23,32,TRUE,0,0,1
"ME","Other",24,32,TRUE,0,0,1
"ME","Sanders",16,31,TRUE,0,1,0
"ME","Sanders",17,31,TRUE,0,1,0
"ME","Sanders",18,31,TRUE,0,1,0
"ME","Sanders",19,31,TRUE,0,1,0
"ME","Sanders",16,32,TRUE,0,1,0
"ME","Sanders",17,32,TRUE,0,1,0
"ME","Sanders",18,32,TRUE,0,1,0
"ME","Sanders",19,32,TRUE,0,1,0
"ME","Sanders",20,32,TRUE,0,1,0
"MI","Biden",1,64,TRUE,1,0,0
"MI","Biden",2,64,TRUE,1,0,0
