Cross Country Skiing,4x5km Relay Women,Lake Placid 1980,Gold,GDR
Cross Country Skiing,4x5km Relay Women,Lake Placid 1980,Silver,URS
Cross Country Skiing,4x5km Relay Women,Lake Placid 1980,Bronze,NOR
Cross Country Skiing,7.5km 7.5km Skiathlon,Sochi 2014,Gold,NOR
Cross Country Skiing,7.5km 7.5km Skiathlon,Sochi 2014,Silver,SWE
Cross Country Skiing,7.5km 7.5km Skiathlon,Sochi 2014,Bronze,NOR
Cross Country Skiing,7.5km 7.5km Skiathlon,Turin 2006,Gold,EST
Cross Country Skiing,7.5km 7.5km Skiathlon,Turin 2006,Silver,CZE
Cross Country Skiing,7.5km 7.5km Skiathlon,Turin 2006,Bronze,RUS
Cross Country Skiing,7.5km 7.5km Skiathlon,Vancouver 2010,Gold,NOR
Cross Country Skiing,7.5km 7.5km Skiathlon,Vancouver 2010,Silver,SWE
Cross Country Skiing,7.5km 7.5km Skiathlon,Vancouver 2010,Bronze,POL
Cross Country Skiing,Sprint 1.5km Women,Sochi 2014,Gold,NOR
Cross Country Skiing,Sprint 1.5km Women,Sochi 2014,Silver,NOR
Cross Country Skiing,Sprint 1.5km Women,Sochi 2014,Bronze,SLO
Cross Country Skiing,Sprint 1.5km Women,Turin 2006,Gold,CAN
Cross Country Skiing,Sprint 1.5km Women,Turin 2006,Silver,GER
Cross Country Skiing,Sprint 1.5km Women,Turin 2006,Bronze,RUS
Cross Country Skiing,Sprint 1.5km Women,Vancouver 2010,Gold,NOR
Cross Country Skiing,Sprint 1.5km Women,Vancouver 2010,Silver,POL
Cross Country Skiing,Sprint 1.5km Women,Vancouver 2010,Bronze,SLO
Cross Country Skiing,Sprint 1.5km Women,Salt Lake City 2002,Gold,RUS
Cross Country Skiing,Sprint 1.5km Women,Salt Lake City 2002,Silver,GER
Cross Country Skiing,Sprint 1.5km Women,Salt Lake City 2002,Bronze,NOR
Cross Country Skiing,Team Sprint Women,Sochi 2014,Gold,NOR
Cross Country Skiing,Team Sprint Women,Sochi 2014,Silver,FIN
Cross Country Skiing,Team Sprint Women,Sochi 2014,Bronze,SWE
Cross Country Skiing,Team Sprint Women,Vancouver 2010,Gold,GER
Cross Country Skiing,Team Sprint Women,Vancouver 2010,Silver,SWE
Cross Country Skiing,Team Sprint Women,Vancouver 2010,Bronze,RUS
Curling,Curling Men,Sochi 2014,Gold,CAN
Curling,Curling Men,Sochi 2014,Silver,GBR
Curling,Curling Men,Sochi 2014,Bronze,SWE
Curling,Curling Men,Turin 2006,Gold,CAN
Curling,Curling Men,Turin 2006,Silver,FIN
Curling,Curling Men,Turin 2006,Bronze,USA
Curling,Curling Men,Nagano 1998,Gold,SUI
Curling,Curling Men,Nagano 1998,Silver,CAN
Curling,Curling Men,Nagano 1998,Bronze,NOR
Curling,Curling Men,Vancouver 2010,Gold,CAN
Curling,Curling Men,Vancouver 2010,Silver,NOR
Curling,Curling Men,Vancouver 2010,Bronze,SUI
Curling,Curling Men,Salt Lake City 2002,Gold,NOR
Curling,Curling Men,Salt Lake City 2002,Silver,CAN
Curling,Curling Men,Salt Lake City 2002,Bronze,SUI
Curling,Curling Men,Albertville 1992,Gold,SUI
Curling,Curling Men,Albertville 1992,Silver,NOR
Curling,Curling Men,Albertville 1992,Bronze,USA
Curling,Curling Women,Sochi 2014,Gold,CAN
Curling,Curling Women,Sochi 2014,Silver,SWE
Curling,Curling Women,Sochi 2014,Bronze,GBR
Curling,Curling Women,Turin 2006,Gold,SWE
Curling,Curling Women,Turin 2006,Silver,SUI
Curling,Curling Women,Turin 2006,Bronze,CAN
Curling,Curling Women,Nagano 1998,Gold,CAN
Curling,Curling Women,Nagano 1998,Silver,DEN
Curling,Curling Women,Nagano 1998,Bronze,SWE
Curling,Curling Women,Vancouver 2010,Gold,SWE
Curling,Curling Women,Vancouver 2010,Silver,CAN
Curling,Curling Women,Vancouver 2010,Bronze,CHN
Curling,Curling Women,Salt Lake City 2002,Gold,GBR
Curling,Curling Women,Salt Lake City 2002,Silver,SUI
Curling,Curling Women,Salt Lake City 2002,Bronze,CAN
Curling,Curling Women,Albertville 1992,Gold,GER
Curling,Curling Women,Albertville 1992,Silver,NOR
Curling,Curling Women,Albertville 1992,Bronze,CAN
Figure Skating,Individual Men,Sochi 2014,Gold,JPN
Figure Skating,Individual Men,Sochi 2014,Silver,CAN
Figure Skating,Individual Men,Sochi 2014,Bronze,KAZ
Figure Skating,Individual Men,Turin 2006,Gold,RUS
Figure Skating,Individual Men,Turin 2006,Silver,SUI
Figure Skating,Individual Men,Turin 2006,Bronze,CAN
Figure Skating,Individual Men,Nagano 1998,Gold,RUS
Figure Skating,Individual Men,Nagano 1998,Silver,CAN
Figure Skating,Individual Men,Nagano 1998,Bronze,FRA
Figure Skating,Individual Men,Albertville 1992,Gold,EUN
Figure Skating,Individual Men,Albertville 1992,Silver,USA
Figure Skating,Individual Men,Albertville 1992,Bronze,TCH
Figure Skating,Individual Men,Sarajevo 1984,Gold,USA
Figure Skating,Individual Men,Sarajevo 1984,Silver,CAN
Figure Skating,Individual Men,Sarajevo 1984,Bronze,TCH
Figure Skating,Individual Men,Innsbruck 1976,Gold,GBR
Figure Skating,Individual Men,Innsbruck 1976,Silver,URS
Figure Skating,Individual Men,Innsbruck 1976,Bronze,CAN
Figure Skating,Individual Men,Grenoble 1968,Gold,AUT
Figure Skating,Individual Men,Grenoble 1968,Silver,USA
Figure Skating,Individual Men,Grenoble 1968,Bronze,FRA
Figure Skating,Individual Men,Squaw Valley 1960,Gold,USA
Figure Skating,Individual Men,Squaw Valley 1960,Silver,TCH
Figure Skating,Individual Men,Squaw Valley 1960,Bronze,CAN
Figure Skating,Individual Men,Oslo 1952,Gold,USA
Figure Skating,Individual Men,Oslo 1952,Silver,AUT
Figure Skating,Individual Men,Oslo 1952,Bronze,USA
Figure Skating,Individual Men,Garmisch-Partenkirchen 1936,Gold,AUT
Figure Skating,Individual Men,Garmisch-Partenkirchen 1936,Silver,GER
Figure Skating,Individual Men,Garmisch-Partenkirchen 1936,Bronze,AUT
Figure Skating,Individual Men,St. Moritz 1928,Gold,SWE
Figure Skating,Individual Men,St. Moritz 1928,Silver,AUT
Figure Skating,Individual Men,St. Moritz 1928,Bronze,BEL
Figure Skating,Individual Men,Antwerp 1920,Gold,SWE
Figure Skating,Individual Men,Antwerp 1920,Silver,NOR
Figure Skating,Individual Men,Antwerp 1920,Bronze,NOR
Figure Skating,Individual Men,Vancouver 2010,Gold,USA
Figure Skating,Individual Men,Vancouver 2010,Silver,RUS
Figure Skating,Individual Men,Vancouver 2010,Bronze,JPN
Figure Skating,Individual Men,Salt Lake City 2002,Gold,RUS
Figure Skating,Individual Men,Salt Lake City 2002,Silver,RUS
Figure Skating,Individual Men,Salt Lake City 2002,Bronze,USA
Figure Skating,Individual Men,Calgary 1988,Gold,USA
Figure Skating,Individual Men,Calgary 1988,Silver,CAN
Figure Skating,Individual Men,Calgary 1988,Bronze,URS
Figure Skating,Individual Men,Lake Placid 1980,Gold,GBR
Figure Skating,Individual Men,Lake Placid 1980,Silver,GDR
Figure Skating,Individual Men,Lake Placid 1980,Bronze,USA
Figure Skating,Individual Men,Innsbruck 1964,Gold,EUA
Figure Skating,Individual Men,Innsbruck 1964,Silver,FRA
Figure Skating,Individual Men,Innsbruck 1964,Bronze,USA
Figure Skating,Individual Men,Cortina d'Ampezzo 1956,Gold,USA
Figure Skating,Individual Men,Cortina d'Ampezzo 1956,Silver,USA
Figure Skating,Individual Men,Cortina d'Ampezzo 1956,Bronze,USA
Figure Skating,Individual Men,St. Moritz 1948,Gold,USA
Figure Skating,Individual Men,St. Moritz 1948,Silver,SUI
Figure Skating,Individual Men,St. Moritz 1948,Bronze,AUT
Figure Skating,Individual Men,London 1908,Gold,SWE
Figure Skating,Individual Men,London 1908,Silver,SWE
Figure Skating,Individual Men,London 1908,Bronze,SWE
Figure Skating,Individual Women,Sochi 2014,Gold,RUS
Figure Skating,Individual Women,Sochi 2014,Silver,KOR
Figure Skating,Individual Women,Sochi 2014,Bronze,ITA
Figure Skating,Individual Women,Turin 2006,Gold,JPN
Figure Skating,Individual Women,Turin 2006,Silver,USA
Figure Skating,Individual Women,Turin 2006,Bronze,RUS
Figure Skating,Individual Women,Nagano 1998,Gold,USA
Figure Skating,Individual Women,Nagano 1998,Silver,USA
Figure Skating,Individual Women,Nagano 1998,Bronze,CHN
Figure Skating,Individual Women,Albertville 1992,Gold,USA
Figure Skating,Individual Women,Albertville 1992,Silver,JPN
Figure Skating,Individual Women,Albertville 1992,Bronze,USA
Figure Skating,Individual Women,Sarajevo 1984,Gold,GDR
Figure Skating,Individual Women,Sarajevo 1984,Silver,USA
Figure Skating,Individual Women,Sarajevo 1984,Bronze,URS
Figure Skating,Individual Women,Innsbruck 1976,Gold,USA
Figure Skating,Individual Women,Innsbruck 1976,Silver,NED
Figure Skating,Individual Women,Innsbruck 1976,Bronze,GDR
Figure Skating,Individual Women,Grenoble 1968,Gold,USA
Figure Skating,Individual Women,Grenoble 1968,Silver,GDR
Figure Skating,Individual Women,Grenoble 1968,Bronze,TCH
Figure Skating,Individual Women,Squaw Valley 1960,Gold,USA
Figure Skating,Individual Women,Squaw Valley 1960,Silver,NED
Figure Skating,Individual Women,Squaw Valley 1960,Bronze,USA
Figure Skating,Individual Women,Oslo 1952,Gold,GBR
Figure Skating,Individual Women,Oslo 1952,Silver,USA
Figure Skating,Individual Women,Oslo 1952,Bronze,FRA
Figure Skating,Individual Women,Garmisch-Partenkirchen 1936,Gold,NOR
Figure Skating,Individual Women,Garmisch-Partenkirchen 1936,Silver,GBR
Figure Skating,Individual Women,Garmisch-Partenkirchen 1936,Bronze,SWE
Figure Skating,Individual Women,St. Moritz 1928,Gold,NOR
Figure Skating,Individual Women,St. Moritz 1928,Silver,AUT
Figure Skating,Individual Women,St. Moritz 1928,Bronze,USA
Figure Skating,Individual Women,Antwerp 1920,Gold,SWE
Figure Skating,Individual Women,Antwerp 1920,Silver,SWE
Figure Skating,Individual Women,Antwerp 1920,Bronze,USA
Figure Skating,Individual Women,Vancouver 2010,Gold,KOR
Figure Skating,Individual Women,Vancouver 2010,Silver,JPN
Figure Skating,Individual Women,Vancouver 2010,Bronze,CAN
Figure Skating,Individual Women,Salt Lake City 2002,Gold,USA
Figure Skating,Individual Women,Salt Lake City 2002,Silver,RUS
Figure Skating,Individual Women,Salt Lake City 2002,Bronze,USA
Figure Skating,Individual Women,Calgary 1988,Gold,GDR
Figure Skating,Individual Women,Calgary 1988,Silver,CAN
Figure Skating,Individual Women,Calgary 1988,Bronze,USA
Figure Skating,Individual Women,Lake Placid 1980,Gold,GDR
Figure Skating,Individual Women,Lake Placid 1980,Silver,USA
Figure Skating,Individual Women,Lake Placid 1980,Bronze,FRG
Figure Skating,Individual Women,Innsbruck 1964,Gold,NED
Figure Skating,Individual Women,Innsbruck 1964,Silver,AUT
Figure Skating,Individual Women,Innsbruck 1964,Bronze,CAN
Figure Skating,Individual Women,Cortina d'Ampezzo 1956,Gold,USA
Figure Skating,Individual Women,Cortina d'Ampezzo 1956,Silver,USA
Figure Skating,Individual Women,Cortina d'Ampezzo 1956,Bronze,AUT
Figure Skating,Individual Women,St. Moritz 1948,Gold,CAN
Figure Skating,Individual Women,St. Moritz 1948,Silver,AUT
Figure Skating,Individual Women,St. Moritz 1948,Bronze,GBR
Figure Skating,Individual Women,London 1908,Gold,GBR
Figure Skating,Individual Women,London 1908,Silver,GER
Figure Skating,Individual Women,London 1908,Bronze,GBR
Figure Skating,Ice Dancing Mixed,Sochi 2014,Gold,USA
Figure Skating,Ice Dancing Mixed,Sochi 2014,Silver,CAN
Figure Skating,Ice Dancing Mixed,Sochi 2014,Bronze,RUS
Figure Skating,Ice Dancing Mixed,Turin 2006,Gold,RUS
Figure Skating,Ice Dancing Mixed,Turin 2006,Silver,USA
Figure Skating,Ice Dancing Mixed,Turin 2006,Bronze,UKR
Figure Skating,Ice Dancing Mixed,Nagano 1998,Gold,RUS
Figure Skating,Ice Dancing Mixed,Nagano 1998,Silver,RUS
Figure Skating,Ice Dancing Mixed,Nagano 1998,Bronze,FRA
Figure Skating,Ice Dancing Mixed,Albertville 1992,Gold,EUN
Figure Skating,Ice Dancing Mixed,Albertville 1992,Silver,FRA
Figure Skating,Ice Dancing Mixed,Albertville 1992,Bronze,EUN
Figure Skating,Ice Dancing Mixed,Sarajevo 1984,Gold,GBR
Figure Skating,Ice Dancing Mixed,Sarajevo 1984,Silver,URS
Figure Skating,Ice Dancing Mixed,Sarajevo 1984,Bronze,URS
Figure Skating,Ice Dancing Mixed,Innsbruck 1976,Gold,URS
Figure Skating,Ice Dancing Mixed,Innsbruck 1976,Silver,URS
Figure Skating,Ice Dancing Mixed,Innsbruck 1976,Bronze,USA
Figure Skating,Ice Dancing Mixed,Vancouver 2010,Gold,CAN
Figure Skating,Ice Dancing Mixed,Vancouver 2010,Silver,USA
Figure Skating,Ice Dancing Mixed,Vancouver 2010,Bronze,RUS
Figure Skating,Ice Dancing Mixed,Salt Lake City 2002,Gold,FRA
Figure Skating,Ice Dancing Mixed,Salt Lake City 2002,Silver,RUS
Figure Skating,Ice Dancing Mixed,Salt Lake City 2002,Bronze,ITA
Figure Skating,Ice Dancing Mixed,Calgary 1988,Gold,URS
Figure Skating,Ice Dancing Mixed,Calgary 1988,Silver,URS
Figure Skating,Ice Dancing Mixed,Calgary 1988,Bronze,CAN
Figure Skating,Ice Dancing Mixed,Lake Placid 1980,Gold,URS
Figure Skating,Ice Dancing Mixed,Lake Placid 1980,Silver,HUN
Figure Skating,Ice Dancing Mixed,Lake Placid 1980,Bronze,URS
Figure Skating,Mixed Noc Team Mixed,Sochi 2014,Gold,RUS
Figure Skating,Mixed Noc Team Mixed,Sochi 2014,Silver,CAN
Figure Skating,Mixed Noc Team Mixed,Sochi 2014,Bronze,USA
Figure Skating,Pairs Mixed,Sochi 2014,Gold,RUS
Figure Skating,Pairs Mixed,Sochi 2014,Silver,RUS
Figure Skating,Pairs Mixed,Sochi 2014,Bronze,GER
Figure Skating,Pairs Mixed,Turin 2006,Gold,RUS
Figure Skating,Pairs Mixed,Turin 2006,Silver,CHN
Figure Skating,Pairs Mixed,Turin 2006,Bronze,CHN
Figure Skating,Pairs Mixed,Nagano 1998,Gold,RUS
Figure Skating,Pairs Mixed,Nagano 1998,Silver,RUS
Figure Skating,Pairs Mixed,Nagano 1998,Bronze,GER
Figure Skating,Pairs Mixed,Albertville 1992,Gold,EUN
Figure Skating,Pairs Mixed,Albertville 1992,Silver,EUN
Figure Skating,Pairs Mixed,Albertville 1992,Bronze,CAN
Figure Skating,Pairs Mixed,Sarajevo 1984,Gold,URS
Figure Skating,Pairs Mixed,Sarajevo 1984,Silver,USA
Figure Skating,Pairs Mixed,Sarajevo 1984,Bronze,URS
Figure Skating,Pairs Mixed,Innsbruck 1976,Gold,URS
Figure Skating,Pairs Mixed,Innsbruck 1976,Silver,GDR
Figure Skating,Pairs Mixed,Innsbruck 1976,Bronze,GDR
Figure Skating,Pairs Mixed,Grenoble 1968,Gold,URS
Figure Skating,Pairs Mixed,Grenoble 1968,Silver,URS
Figure Skating,Pairs Mixed,Grenoble 1968,Bronze,FRG
Figure Skating,Pairs Mixed,Squaw Valley 1960,Gold,CAN
Figure Skating,Pairs Mixed,Squaw Valley 1960,Silver,EUA
Figure Skating,Pairs Mixed,Squaw Valley 1960,Bronze,USA
Figure Skating,Pairs Mixed,Oslo 1952,Gold,GER
Figure Skating,Pairs Mixed,Oslo 1952,Silver,USA
Figure Skating,Pairs Mixed,Oslo 1952,Bronze,HUN
Figure Skating,Pairs Mixed,Garmisch-Partenkirchen 1936,Gold,GER
Figure Skating,Pairs Mixed,Garmisch-Partenkirchen 1936,Silver,AUT
Figure Skating,Pairs Mixed,Garmisch-Partenkirchen 1936,Bronze,HUN
Figure Skating,Pairs Mixed,St. Moritz 1928,Gold,FRA
Figure Skating,Pairs Mixed,St. Moritz 1928,Silver,AUT
Figure Skating,Pairs Mixed,St. Moritz 1928,Bronze,AUT
Figure Skating,Pairs Mixed,Antwerp 1920,Gold,FIN
Figure Skating,Pairs Mixed,Antwerp 1920,Silver,NOR
Figure Skating,Pairs Mixed,Antwerp 1920,Bronze,GBR
Figure Skating,Pairs Mixed,Vancouver 2010,Gold,CHN
Figure Skating,Pairs Mixed,Vancouver 2010,Silver,CHN
Figure Skating,Pairs Mixed,Vancouver 2010,Bronze,GER
Figure Skating,Pairs Mixed,Salt Lake City 2002,Gold,RUS
Figure Skating,Pairs Mixed,Salt Lake City 2002,Gold,CAN
Figure Skating,Pairs Mixed,Salt Lake City 2002,Bronze,CHN
Figure Skating,Pairs Mixed,Calgary 1988,Gold,URS
Figure Skating,Pairs Mixed,Calgary 1988,Silver,URS
Figure Skating,Pairs Mixed,Calgary 1988,Bronze,USA
Figure Skating,Pairs Mixed,Lake Placid 1980,Gold,URS
Figure Skating,Pairs Mixed,Lake Placid 1980,Silver,URS
Figure Skating,Pairs Mixed,Lake Placid 1980,Bronze,GDR
Figure Skating,Pairs Mixed,Innsbruck 1964,Gold,URS
Figure Skating,Pairs Mixed,Innsbruck 1964,Silver,EUA
Figure Skating,Pairs Mixed,Innsbruck 1964,Silver,CAN
Figure Skating,Pairs Mixed,Innsbruck 1964,Bronze,USA
Figure Skating,Pairs Mixed,Cortina d'Ampezzo 1956,Gold,AUT
Figure Skating,Pairs Mixed,Cortina d'Ampezzo 1956,Silver,CAN
Figure Skating,Pairs Mixed,Cortina d'Ampezzo 1956,Bronze,HUN
Figure Skating,Pairs Mixed,St. Moritz 1948,Gold,BEL
Figure Skating,Pairs Mixed,St. Moritz 1948,Silver,HUN
Figure Skating,Pairs Mixed,St. Moritz 1948,Bronze,CAN
Figure Skating,Pairs Mixed,London 1908,Gold,GER
Figure Skating,Pairs Mixed,London 1908,Silver,GBR
Figure Skating,Pairs Mixed,London 1908,Bronze,GBR
Freestyle Skiing,Aerials Men,Sochi 2014,Gold,BLR
Freestyle Skiing,Aerials Men,Sochi 2014,Silver,AUS
Freestyle Skiing,Aerials Men,Sochi 2014,Bronze,CHN
Freestyle Skiing,Aerials Men,Turin 2006,Gold,CHN
Freestyle Skiing,Aerials Men,Turin 2006,Silver,BLR
Freestyle Skiing,Aerials Men,Turin 2006,Bronze,RUS
Freestyle Skiing,Aerials Men,Nagano 1998,Gold,USA
Freestyle Skiing,Aerials Men,Nagano 1998,Silver,FRA
Freestyle Skiing,Aerials Men,Nagano 1998,Bronze,BLR
Freestyle Skiing,Aerials Men,Albertville 1992,Gold,CAN
Freestyle Skiing,Aerials Men,Albertville 1992,Silver,CAN
Freestyle Skiing,Aerials Men,Albertville 1992,Bronze,FRA
Freestyle Skiing,Aerials Men,Vancouver 2010,Gold,BLR
Freestyle Skiing,Aerials Men,Vancouver 2010,Silver,USA
Freestyle Skiing,Aerials Men,Vancouver 2010,Bronze,CHN
Freestyle Skiing,Aerials Men,Salt Lake City 2002,Gold,CZE
Freestyle Skiing,Aerials Men,Salt Lake City 2002,Silver,USA
Freestyle Skiing,Aerials Men,Salt Lake City 2002,Bronze,BLR
Freestyle Skiing,Halfpipe Men,Sochi 2014,Gold,USA
Freestyle Skiing,Halfpipe Men,Sochi 2014,Silver,CAN
Freestyle Skiing,Halfpipe Men,Sochi 2014,Bronze,FRA
Freestyle Skiing,Moguls Men,Sochi 2014,Gold,CAN
Freestyle Skiing,Moguls Men,Sochi 2014,Silver,CAN
Freestyle Skiing,Moguls Men,Sochi 2014,Bronze,RUS
Freestyle Skiing,Moguls Men,Turin 2006,Gold,AUS
Freestyle Skiing,Moguls Men,Turin 2006,Silver,FIN
Freestyle Skiing,Moguls Men,Turin 2006,Bronze,USA
Freestyle Skiing,Moguls Men,Nagano 1998,Gold,USA
Freestyle Skiing,Moguls Men,Nagano 1998,Silver,FIN
Freestyle Skiing,Moguls Men,Nagano 1998,Bronze,FIN
Freestyle Skiing,Moguls Men,Albertville 1992,Gold,FRA
Freestyle Skiing,Moguls Men,Albertville 1992,Silver,FRA
Freestyle Skiing,Moguls Men,Albertville 1992,Bronze,USA
Freestyle Skiing,Moguls Men,Vancouver 2010,Gold,CAN
Freestyle Skiing,Moguls Men,Vancouver 2010,Silver,AUS
Freestyle Skiing,Moguls Men,Vancouver 2010,Bronze,USA
Freestyle Skiing,Moguls Men,Salt Lake City 2002,Gold,FIN
Freestyle Skiing,Moguls Men,Salt Lake City 2002,Silver,USA
Freestyle Skiing,Moguls Men,Salt Lake City 2002,Bronze,FRA
Freestyle Skiing,Ski Cross Men,Sochi 2014,Gold,FRA
Freestyle Skiing,Ski Cross Men,Sochi 2014,Silver,FRA
Freestyle Skiing,Ski Cross Men,Sochi 2014,Bronze,FRA
Freestyle Skiing,Ski Cross Men,Vancouver 2010,Gold,SUI
Freestyle Skiing,Ski Cross Men,Vancouver 2010,Silver,AUT
Freestyle Skiing,Ski Cross Men,Vancouver 2010,Bronze,NOR
Freestyle Skiing,Slopestyle Men,Sochi 2014,Gold,USA
Freestyle Skiing,Slopestyle Men,Sochi 2014,Silver,USA
Freestyle Skiing,Slopestyle Men,Sochi 2014,Bronze,USA
Freestyle Skiing,Aerials Women,Sochi 2014,Gold,BLR
Freestyle Skiing,Aerials Women,Sochi 2014,Silver,CHN
Freestyle Skiing,Aerials Women,Sochi 2014,Bronze,AUS
Freestyle Skiing,Aerials Women,Turin 2006,Gold,SUI
Freestyle Skiing,Aerials Women,Turin 2006,Silver,CHN
Freestyle Skiing,Aerials Women,Turin 2006,Bronze,AUS
Freestyle Skiing,Aerials Women,Nagano 1998,Gold,USA
Freestyle Skiing,Aerials Women,Nagano 1998,Silver,CHN
Freestyle Skiing,Aerials Women,Nagano 1998,Bronze,SUI
Freestyle Skiing,Aerials Women,Albertville 1992,Gold,SUI
Freestyle Skiing,Aerials Women,Albertville 1992,Silver,SWE
Freestyle Skiing,Aerials Women,Albertville 1992,Bronze,GER
Freestyle Skiing,Aerials Women,Vancouver 2010,Gold,AUS
Freestyle Skiing,Aerials Women,Vancouver 2010,Silver,CHN
Freestyle Skiing,Aerials Women,Vancouver 2010,Bronze,CHN
Freestyle Skiing,Aerials Women,Salt Lake City 2002,Gold,AUS
Freestyle Skiing,Aerials Women,Salt Lake City 2002,Silver,CAN
Freestyle Skiing,Aerials Women,Salt Lake City 2002,Bronze,CAN
Freestyle Skiing,Halfpipe Women,Sochi 2014,Gold,USA
Freestyle Skiing,Halfpipe Women,Sochi 2014,Silver,FRA
Freestyle Skiing,Halfpipe Women,Sochi 2014,Bronze,JPN
Freestyle Skiing,Moguls Women,Sochi 2014,Gold,CAN
Freestyle Skiing,Moguls Women,Sochi 2014,Silver,CAN
Freestyle Skiing,Moguls Women,Sochi 2014,Bronze,USA
Freestyle Skiing,Moguls Women,Turin 2006,Gold,CAN
Freestyle Skiing,Moguls Women,Turin 2006,Silver,NOR
Freestyle Skiing,Moguls Women,Turin 2006,Bronze,FRA
Freestyle Skiing,Moguls Women,Nagano 1998,Gold,JPN
Freestyle Skiing,Moguls Women,Nagano 1998,Silver,GER
Freestyle Skiing,Moguls Women,Nagano 1998,Bronze,NOR
Freestyle Skiing,Moguls Women,Albertville 1992,Gold,USA
Freestyle Skiing,Moguls Women,Albertville 1992,Silver,EUN
Freestyle Skiing,Moguls Women,Albertville 1992,Bronze,NOR
Freestyle Skiing,Moguls Women,Vancouver 2010,Gold,USA
Freestyle Skiing,Moguls Women,Vancouver 2010,Silver,CAN
Freestyle Skiing,Moguls Women,Vancouver 2010,Bronze,USA
Freestyle Skiing,Moguls Women,Salt Lake City 2002,Gold,NOR
Freestyle Skiing,Moguls Women,Salt Lake City 2002,Silver,USA
Freestyle Skiing,Moguls Women,Salt Lake City 2002,Bronze,JPN
Freestyle Skiing,Ski Cross Women,Sochi 2014,Gold,CAN
Freestyle Skiing,Ski Cross Women,Sochi 2014,Silver,CAN
Freestyle Skiing,Ski Cross Women,Sochi 2014,Bronze,SWE
Freestyle Skiing,Ski Cross Women,Vancouver 2010,Gold,CAN
Freestyle Skiing,Ski Cross Women,Vancouver 2010,Silver,NOR
Freestyle Skiing,Ski Cross Women,Vancouver 2010,Bronze,FRA
Freestyle Skiing,Slopestyle Women,Sochi 2014,Gold,CAN
Freestyle Skiing,Slopestyle Women,Sochi 2014,Silver,USA
Freestyle Skiing,Slopestyle Women,Sochi 2014,Bronze,CAN
Ice Hockey,Ice Hockey Men,Sochi 2014,Gold,CAN
Ice Hockey,Ice Hockey Men,Sochi 2014,Silver,SWE
Ice Hockey,Ice Hockey Men,Sochi 2014,Bronze,FIN
Ice Hockey,Ice Hockey Men,Turin 2006,Gold,SWE
Ice Hockey,Ice Hockey Men,Turin 2006,Silver,FIN
Ice Hockey,Ice Hockey Men,Turin 2006,Bronze,CZE
Ice Hockey,Ice Hockey Men,Nagano 1998,Gold,CZE
Ice Hockey,Ice Hockey Men,Nagano 1998,Silver,RUS
Ice Hockey,Ice Hockey Men,Nagano 1998,Bronze,FIN
Ice Hockey,Ice Hockey Men,Albertville 1992,Gold,EUN
Ice Hockey,Ice Hockey Men,Albertville 1992,Silver,CAN
Ice Hockey,Ice Hockey Men,Albertville 1992,Bronze,TCH
Ice Hockey,Ice Hockey Men,Sarajevo 1984,Gold,URS
Ice Hockey,Ice Hockey Men,Sarajevo 1984,Silver,TCH
Ice Hockey,Ice Hockey Men,Sarajevo 1984,Bronze,SWE
Ice Hockey,Ice Hockey Men,Innsbruck 1976,Gold,URS
Ice Hockey,Ice Hockey Men,Innsbruck 1976,Silver,TCH
Ice Hockey,Ice Hockey Men,Innsbruck 1976,Bronze,FRG
Ice Hockey,Ice Hockey Men,Grenoble 1968,Gold,URS
Ice Hockey,Ice Hockey Men,Grenoble 1968,Silver,TCH
Ice Hockey,Ice Hockey Men,Grenoble 1968,Bronze,CAN
Ice Hockey,Ice Hockey Men,Squaw Valley 1960,Gold,USA
Ice Hockey,Ice Hockey Men,Squaw Valley 1960,Silver,CAN
Ice Hockey,Ice Hockey Men,Squaw Valley 1960,Bronze,URS
Ice Hockey,Ice Hockey Men,Oslo 1952,Gold,CAN
Ice Hockey,Ice Hockey Men,Oslo 1952,Silver,USA
Ice Hockey,Ice Hockey Men,Oslo 1952,Bronze,SWE
Ice Hockey,Ice Hockey Men,Garmisch-Partenkirchen 1936,Gold,GBR
Ice Hockey,Ice Hockey Men,Garmisch-Partenkirchen 1936,Silver,CAN
Ice Hockey,Ice Hockey Men,Garmisch-Partenkirchen 1936,Bronze,USA
Ice Hockey,Ice Hockey Men,St. Moritz 1928,Gold,CAN
Ice Hockey,Ice Hockey Men,St. Moritz 1928,Silver,SWE
Ice Hockey,Ice Hockey Men,St. Moritz 1928,Bronze,SUI
Ice Hockey,Ice Hockey Men,Antwerp 1920,Gold,CAN
Ice Hockey,Ice Hockey Men,Antwerp 1920,Silver,USA
Ice Hockey,Ice Hockey Men,Antwerp 1920,Bronze,TCH
Ice Hockey,Ice Hockey Men,Vancouver 2010,Gold,CAN
Ice Hockey,Ice Hockey Men,Vancouver 2010,Silver,USA
Ice Hockey,Ice Hockey Men,Vancouver 2010,Bronze,FIN
Ice Hockey,Ice Hockey Men,Salt Lake City 2002,Gold,CAN
Ice Hockey,Ice Hockey Men,Salt Lake City 2002,Silver,USA
Ice Hockey,Ice Hockey Men,Salt Lake City 2002,Bronze,RUS
Ice Hockey,Ice Hockey Men,Calgary 1988,Gold,URS
Ice Hockey,Ice Hockey Men,Calgary 1988,Silver,FIN
Ice Hockey,Ice Hockey Men,Calgary 1988,Bronze,SWE
Ice Hockey,Ice Hockey Men,Lake Placid 1980,Gold,USA
