city,segment_id,query_time,year_entries,query_time,month_entries,week_entries,polyline
"Boston, MA",3363263,5/8/20 0:09,527,5/9/20 2:05,63,44,kxlaGp|fqLCw@BoBIg@]sABe@C[Gc@Qu@@WAYm@[QYKg@a@o@
"Boston, MA",3047843,5/8/20 0:09,795,5/9/20 2:06,102,75,{qwaGj`bqLNyD`@{CDk@Zy@ZuAf@gEX_BVaCh@uCJo@Bk@DWHWb@oCP_BP{@RcBp@iETgBn@gEPs@
"Boston, MA",2559175,5/8/20 0:10,3424,5/9/20 2:06,416,246,eyoaGxj|pLTjAj@jB`D`O`AhDjAlF@n@Ff@FjALfAPdCbDxMt@~DVxBN~CH~E@dDAd@E`@C`DDfBC`@GXQxACh@QfA
"Boston, MA",1383791,5/8/20 0:10,2678,5/9/20 2:06,285,161,oepaGjw`qLv@Uv@[v@KhBg@z@a@z@{@v@c@~@SnBKFiA@_DZeAf@}@h@w@b@y@f@w@`ByA\o@d@kA@YN}@B]Gg@DkAFq@XsBHoAJe@HWBWMqACo@FuBGuB@iAWqAU_BEmBQmAG_BU_Ag@_BEa@Cm@QaAaAkDa@eAScAMoAAiAKuA?mAKgAy@{AQk@g@qCOmAWcA]eAUuCYcAg@y@u@oCUgAQiADa@
"Boston, MA",1334138,5/8/20 0:11,4551,5/9/20 2:07,633,426,wyoaGxe|pLt@YTCrCiAd@MdAc@jBo@`Aa@NK`Cy@`Ag@`AUb@Q`B{@
"Boston, MA",944686,5/8/20 0:11,2980,5/9/20 2:07,316,172,qeoaGjw_qLCV@RSh@oArB_Av@k@t@s@`BWb@c@dA}@tAMbAGXMNa@v@OLU?OHMNsBxAQHMLWh@QLmA\y@Hg@CSDa@PcC\mABeCTiBD
"Boston, MA",785080,5/8/20 0:12,3722,5/9/20 2:08,492,314,iupaGtpypLb@^`@h@Vl@Pt@Fv@AbCBhDFjA^|AVz@|@jD\~A`BxG\`BlAbF`ClKf@tBv@rDpAbFp@dD
"Boston, MA",785071,5/8/20 0:12,671,5/9/20 2:08,59,34,ueoaGvv_qLK`@FJ@^o@`A_@d@c@h@_A|@_@h@mArCSp@KTw@dAOvAAFYZYd@WVGAYJmB~AgAr@qAp@k@PqAVm@DqARqGh@sBJ}ANWN@Lb@fBZvAVb@Z?fD[fAAr@Db@FvDlAbCr@vBb@p@Bl@H~A?|AUjBm@l@]|@{@z@kA`BuDt@yAjAoCnAqC`@oAPu@ZiBH{@Bo@@gDIkAKk@?kAT]FBPCBEDy@
"Boston, MA",785068,5/8/20 0:12,1088,5/9/20 2:08,109,58,{draGxlxpLBt@~@~A~@pAd@Tf@Kb@En@Qh@JXXxAdBzArA\X`C`CfB|AnDnClAdA`@j@l@j@r@x@PL|@LhBN\FTLd@Fr@Tb@^Z`@\t@Pt@Fv@?zF@z@F`A^|AVz@|@jD\~A`BxG\`BlAbF`ClKf@tBv@rDpAbF`@lBZdBTj@XfAb@pBhBlHdA|ErCzLBx@XjDPzAVdB~CfN^nBNlARrBNhFFhFOdJ[`DUfD
"Chicago, IL",5600044,5/8/20 0:20,1582,5/9/20 2:16,235,134,{k|~Ftj{uOb@[fBkAd@S`@]`@Sd@OdAk@jA_@bAm@hAe@pAu@
"Minneapolis, MN",2533293,5/8/20 0:30,1427,5/9/20 2:20,265,190,qgpqGjnexPNq@VcC@uDEsA_ByRk@yFUwCMs@
"Minneapolis, MN",1735730,5/8/20 0:30,1478,5/9/20 2:20,304,222,wlpqGx}cxP@TNf@Hv@`@fCBv@XvCDt@PpADlAFz@TzBHjBd@zCLnBC`COhAEh@Oj@?VUX@PIL
"Minneapolis, MN",870152,5/8/20 0:30,818,5/9/20 2:21,139,92,ixlqGv{~wPa@q@mBaEg@y@kBuDw@gB
"Minneapolis, MN",6056946,5/8/20 0:30,1486,5/9/20 2:21,239,143,ofgqGbapxPGVs@tAOh@QXSTy@lBSx@g@|E?`AEjAFlBAHOl@S`BBjBC`@Kr@[fAOt@Q`@ST}@\]Fu@@YCS@gA?sAKU@YGmAG{@D}@Lo@j@}@f@a@`@w@`@a@H{@?[Bo@@WBqAIM@wACa@I[?w@GQEOAOGe@?iAO[Io@Ey@]OCSKUC]Uw@SiAm@
"Minneapolis, MN",2351812,5/8/20 0:30,1082,5/9/20 2:22,201,123,mzeqG|moxPbCd@jAb@d@Xr@j@b@TnA|@v@b@bA`@pAHhALjA^b@T|@p@`@`@n@z@j@l@hDxB~AlAhA`@vBj@j@Vb@Lf@T`B~@XBf@GfAa@d@WjA}@`@_@h@o@lAiBl@mA~AaEZm@Ts@Rw@Nu@l@qELwBJiDFwDFyA
"Minneapolis, MN",1729968,5/8/20 0:30,716,5/9/20 2:22,113,50,ulmqGrn_xP\g@l@k@`@i@JGn@m@j@k@|@o@fC}BZQpAmAZ_@pAcA
"Minneapolis, MN",1471907,5/8/20 0:31,1033,5/9/20 2:22,191,126,ookqGzhnxP_@x@_@ZMBQAc@PQBOAk@U[W}@MQEOOQIcCgAa@[i@Yk@g@O]YWi@[q@s@SI}@Dq@Ck@Fw@Ta@T[Z{@x@i@v@{@~@IPW^s@l@c@f@QZEVDZHRTL`@Nt@HbAGh@Mf@OlAKrBo@x@OlABhAFbALf@TTB^Lj@`@x@Jx@Nn@TJHd@RZ`@rAbAXf@Ld@@P
"Minneapolis, MN",1643778,5/8/20 0:31,1083,5/9/20 2:23,211,133,kycqGlymxP`@~@ZpAfArDx@zD\pB\|ANhDBjCChA@bAIxAC~Ak@dIWrBQt@Gb@_@~AM|@S|@O`@Gb@[x@S\q@z@uAtBkAdAaB`AiA^S@c@GIGSQo@c@SOi@SWCqDcAw@_@g@]_@[sAw@}@u@_@We@c@w@gAGC
"Minneapolis, MN",1332276,5/8/20 0:31,916,5/9/20 2:23,128,74,_}iqG~ypxPXn@hBrAFAZX\^HVPR\ZJZn@t@jA|@l@^b@d@j@f@zAt@t@b@dAb@NJb@Jb@Rt@P`@Bf@LdCPp@Hn@?d@Hr@Hb@@|@E`@Fx@Ez@Fx@ETCb@[`@M`@a@^Qh@e@NIPE\@NCTMNGRAz@Dd@Aj@FLFN@f@EN@`@VN?t@KlAEf@Gp@a@v@_BLo@HODUDqAAU
"Minneapolis, MN",2351823,5/8/20 0:31,881,5/9/20 2:23,172,101,socqGvunxP[eC]oD?i@EaAa@iBg@eBMm@eB}EUk@aA_Be@Ui@_@s@s@eAy@g@[_D_Be@OkAq@qCcAqBgA_DuAa@WiAg@i@I}Aa@s@MaAMi@Ag@Du@?q@Fk@As@Gc@Lo@Ha@J}@`@c@Zi@j@qBtD[b@]p@[p@aAfCiApF[rAUfC[vBSfBCfAI~@A~CFdFCr@FrC
"Minneapolis, MN",959655,5/8/20 0:31,1113,5/9/20 2:24,186,103,aegqGhsoxPKYC}@Go@Mk@Ce@a@iCSo@Su@Uk@kAcCK]g@o@WyAKy@{@eAe@MMGY]Uc@i@i@s@i@c@UQMe@My@K_A_@eBSa@OSEUAWD}AAe@HQ@g@QmAKWFuBWc@Ae@MQAYJU?w@E_@IOAWFeCMWBg@L]T[^QJc@@YNg@P_@XYb@MBOUOJ[d@]VGVe@TKNULq@RM?IHy@`@eAXOHy@@]TgAb@i@FQD
"Minneapolis, MN",2220586,5/8/20 0:31,1256,5/9/20 2:24,205,111,ydfqG`doxPk@ACNuA@c@JSBIPoAh@u@d@OFc@CUDQFc@XMLENKrAI\GLe@N_ALOJu@z@}@pAq@j@ODSAWOUGi@H
"Minneapolis, MN",870148,5/8/20 0:32,813,5/9/20 2:24,144,87,m`dqGvxywPAlE@`CArAA~H@`@An@BnH
"Minneapolis, MN",6056938,5/8/20 0:32,1069,5/9/20 2:25,189,124,ehiqGfrnxPdAg@ZUv@]l@a@v@Gl@QnBe@x@ClADVD^E`AEj@Hf@ArBDXFd@HtALr@?`BNf@CVF~AL|AXZRpAb@b@R`@Zp@^XTVXj@x@f@bAz@jAXl@d@pAd@dAd@tAHHPl@p@lCJr@NhBTxEJp@@fAAl@Kl@K~A
"Minneapolis, MN",3744116,5/8/20 0:33,847,5/9/20 2:25,140,81,wniqGt|ywPr@_@jCy@ZC`@B~@Xb@Dr@ApB`@R@PAPIZi@Fm@Bq@?w@]_I_@gKE_@Cm@De@JYRIRVZpBJ|@`@jBJv@Bn@An@B\ZvBNl@n@hA
"Minneapolis, MN",4821247,5/8/20 0:33,606,5/9/20 2:25,138,79,mkdqG||zwPFFZr@PdA~@jDx@hDf@vAXhANd@
"Minneapolis, MN",2220578,5/8/20 0:33,918,5/9/20 2:26,141,81,m{cqGxepxPWDSFu@f@UJMLGNIF[JK?s@XQL_@^c@Kc@Fk@]SG_@[o@_@MAa@O]G]YQE[@g@Es@c@qAm@OYKOQOMQSc@{@g@]K]UW[g@iAIMa@W_@e@OIo@Gs@UMG]e@KE_@RgALMJIBi@MYOm@m@aAu@[]q@c@K@MAOIu@k@c@QIOOGc@Cs@_@k@c@a@Q]]GQMKQC]@OCQEIOMIq@?OIGQ?USu@
"Minneapolis, MN",3606325,5/8/20 0:34,658,5/9/20 2:26,135,70,m_dqGz{zwPA{Q@{FCaD
"Minneapolis, MN",5560716,5/8/20 0:34,679,5/9/20 2:26,86,51,o_fqGd~mxPH}@Lq@r@aDV_Al@kBh@qBXs@`BcC|@_A`@i@`@a@pBaAv@Wt@F`@Cz@MlABh@Eh@@nBZd@LlAf@fA^pAl@nBnA^P`@VdAf@j@RlBx@ZRl@VTLz@ZfAj@fBfAlAfAjApAVj@f@rAR^l@fCd@lAbAxDh@dDR~@DZL~CGbEQhDCjBUfBErAYrCM|@}AxHIZO`@g@nBsArBmA~ASL{@|@a@Zw@VYLk@Jg@KUY_@]]SeAQ]@_@Og@KiA][OiCaBc@a@_BeA[W
"Minneapolis, MN",2402080,5/8/20 0:34,613,5/9/20 2:27,94,57,ypjqG~tnxP[a@w@gCW[{@{@eAkBu@iA[_@a@YcAa@aAs@gAa@a@W_Aq@e@Wc@Ke@Ae@N]VU\Ql@e@fCQj@m@rA]b@e@VgAFg@Cq@MUI_@U}@QcB{@}DaCSSYe@i@oAU]Y[]WYKc@C[Fc@Pc@XcAx@yAtA[\uBhCkA`BM`@Cp@Dt@Ph@TZp@^`BBd@E`AW~Am@vAc@jAK~BE|@D~@L|GdBZNZT~@`Ah@hANp@@v@In@Ud@a@Tc@Fc@A]@cATa@P[RkF`F[b@Wn@Ip@?r@Ft@Tf@X`@\\XRb@N\@bBG^PTXR^Hl@EvC@r@Jf@Xj@RT^Vf@H`@IfBs@ZGbAGbADlAIZ?hAKd@I|@Kz@SZK`AGf@@tBLd@I`@QX[N]ZyA^gDPoC|@{G\gE?s@VqE
"Minneapolis, MN",1643815,5/8/20 0:34,669,5/9/20 2:27,140,101,_ueqG`emxPUZOd@UT[d@[`@Wr@G\Wx@Yn@Sl@EDCJY`AOn@]zBYnAk@tDCr@EPEb@Ib@ARKl@?^GNEd@DXEx@FhA?lBBxACrCB~@Fh@?PGfAGZGNc@b@M`@CZFj@JZJPRJj@HnAJp@Pt@p@VJdA|@~@Zn@^lAb@h@d@rAn@f@d@v@d@jAb@f@Fj@Ab@BpBp@pAdA
"Minneapolis, MN",3894372,5/8/20 0:34,654,5/9/20 3:41,127,72,o|bqG|gmxPEBm@C_ANq@Ay@Hm@IYDy@G[D_@EU@}ARq@@_@Dg@Pe@HSJWVKRM\QTI^OTGRo@tAe@l@KR]J
"Minneapolis, MN",1667697,5/8/20 0:35,613,5/9/20 3:41,121,70,oabqG`yjxPI`@Sn@Kj@Wj@e@rAS|@Gt@EHQv@BdABb@AEDT
"Minneapolis, MN",4995851,5/8/20 0:35,560,5/9/20 3:41,119,67,{jmqGvirxPPDZGL@r@IfAEp@Dj@Ah@Jz@F`@L\PZTt@XTN`@^RJL?ZJrADDDPFx@HZLNBz@RHHVJDF^IL?LD
"Austin, TX",1832309,5/8/20 0:47,4083,5/9/20 3:42,116,72,mgvwDj|ssQk@_@Sa@EACJDB}@fAQb@IHQf@S~@Ob@YfAQZOl@QRMb@KNOv@U^Mf@G?Bf@Yd@Yr@W^AJMEE@GFCLEn@G^]`Ac@x@ETE^EJ
"Austin, TX",3473348,5/8/20 0:47,3820,5/9/20 3:42,88,55,c}vwD|dusQBfA?b@EZI^]dASzAo@zB[bBg@fBM^SXa@~@e@n@aBbEYb@[ZUZK`@s@vAWt@W`@c@fA[^UN]Ca@Wu@M[M_@E}@CUHi@v@a@x@wAhBm@lA
"Austin, TX",4169101,5/8/20 0:47,3357,5/9/20 3:42,71,50,kuuwDlyqsQs@vA_AhC]dAQ^Mp@Cf@@`@EjAg@jAaAdDOZ{@b@UxAYvAo@dDQf@WjAIz@Y`Bq@xCCdA?d@Bb@Gf@C^?P[nBKX
"Austin, TX",2728190,5/8/20 0:47,3996,5/9/20 3:43,148,88,s`xwDp{vsQn@v@hBhBxB`B
"Austin, TX",7237215,5/8/20 0:48,3944,5/9/20 3:43,888,547,mvwwDvcwsQkC}AqEsC
"Austin, TX",1991801,5/8/20 0:48,3916,5/9/20 3:44,885,556,olvwD|jusQo@yAa@u@q@aAYUE?KDs@jASb@G\Sh@e@dBSd@I`@
"Austin, TX",879377,5/8/20 0:48,3493,5/9/20 3:44,772,472,}evwDxpusQe@ZSIOWiAwA{@oBKYYc@q@yAIYSYOKS?OJOP_@l@MZ]pAk@dBa@|Aa@~Bu@pDu@xBq@nAYz@Ev@G\I\Q^i@pCq@fBa@x@y@vAUXw@l@YZo@`Am@v@aCnESRWNw@Pa@P]Pi@b@SJk@[
"Austin, TX",1834651,5/8/20 0:48,3156,5/9/20 3:44,571,331,aetwDbxpsQPE^MNAf@OZYj@Sd@g@t@g@b@]h@q@Rc@`@c@Ta@VWF[Dw@
"Austin, TX",795290,5/8/20 0:48,3333,5/9/20 3:45,713,435,axvwDhrusQi@tCQ^WnAq@lBk@rA?HITCb@]jA[n@KfAERy@pBWx@s@tAWT]b@}@v@[`@Ud@g@p@[j@eArBSZUj@]VaAJm@VSRs@`@S@c@Oi@g@kAo@u@u@e@YMM}Au@E?@DHc@P]?G_@JQBQN
"Austin, TX",2506929,5/8/20 0:48,3956,5/9/20 3:45,96,62,wjvwDtzssQO`AK`Ak@zBiAjC_AnC_@t@aAdCSFSCCdA[tAmAtCY|@WhAmAdDIb@FjACZW|@m@rCa@rAOfAUz@Wz@G`@Mb@QRSZYt@QPc@r@Ut@s@xA
"Austin, TX",7397890,5/8/20 0:49,3199,5/9/20 3:45,608,358,ubswD|}osQKF[b@M`@A^K`@wBzFEf@@\G`@M`@E^MV[VUVC^Uv@MTGn@QZGHALcAdAU`@]PiATaAn@_Az@]P{@n@gAd@sA|@]NYVYt@Mp@OPoARaAAYBeBXc@BWEY?UJ
"Austin, TX",13777651,5/8/20 0:49,3895,5/9/20 3:46,75,56,uuuwDlyqsQQf@Uf@i@~BQb@Y`@a@nAGj@AzA
"Austin, TX",841243,5/8/20 0:49,2254,5/9/20 3:46,25,12,yvuwD|yqsQEj@o@jCcAhCMfAA`AG`@AXKRg@dBa@tB[r@Wt@a@rBHPRLZHLJAP]bBUp@]pASd@ILk@b@o@nAq@b@GJGP[lB?x@Ab@MbAAh@]bC]rAK|@GTMh@Yx@Q`Ak@~AS^Sf@w@dC]v@s@tB]r@a@n@Md@Il@[v@i@`AsBrFc@bBATFpAGh@Md@[x@]nBa@pAMr@ARa@pAYlAQb@U`@Od@g@d@k@jA]j@}@nBe@l@uAvD}AjCQNQBOGMMQGe@Ee@KkAOSCQDONa@l@m@lAoA|AQ^
"Austin, TX",4169096,5/8/20 0:49,2674,5/9/20 3:46,52,30,grswDvfpsQEVIHa@To@`AWVm@b@cAzAi@n@s@f@kAZU\K^QXo@^iA|@]LSFa@Aa@D}AZw@\cAXk@V_@Ha@@e@D]PUPq@Ze@Jk@FkAE]@oA`@w@YMAWNe@x@QGOQsAu@]?SPOb@Rn@El@GXCf@Ep@Wz@QVgAdAg@`@gBzCa@n@MVg@t@
"Austin, TX",7380682,5/8/20 0:49,2110,5/9/20 3:47,330,172,omrwDdlnsQMDIHKX?n@DXDl@ETIROr@ILS~@{@lB_@rAC\KVQVq@ZOLKLGPG`@Md@k@v@g@tAOXQj@E\o@xBGVQ^STIRARBbAAdA_AbBCLQXGTMHEJMJWPIDEHYTYr@BNAREf@M^KhAc@|@i@zACJDZANUjAa@x@]b@EJAb@CFYh@OTYz@KJMZ]d@MLMVYZYLc@Ba@Po@b@w@r@{@f@e@b@kAf@y@f@k@X[TMN]z@Mn@GLMHODYBiCQgB\{@HQJ
"Austin, TX",7408120,5/8/20 0:49,3186,5/9/20 3:47,156,116,ictwDdjqsQVwAV_@`@Wd@Q`Ao@hAe@|@u@`@UbBuA`@Sb@Ed@Mr@}@r@eARi@Ji@Pk@VuA\Yj@mAPe@Ck@@k@hAgDf@oAPi@
"Austin, TX",4169078,5/8/20 0:50,1553,5/9/20 3:47,26,13,smswDlwksQ?f@KhA?TJZd@VjAb@NVCrD@nCF`@h@bDFxA?\CVSNaAUUEYLQTG`@?PF`@A\a@dB]vBD^?ZCRKT?V`Ah@r@Xv@RrBx@^JTJPRBZi@|BGPGh@BLZRd@Kd@C\NR\PPVFzB^j@N`@Rl@h@B`@E`AGh@_@vAE\Ad@Dn@J`@\\N`@C^Ut@Ub@c@n@M\QTO^]pCKXoB`EK^Ad@B^Ch@WlAYdAcA|CSf@a@p@Of@Q|@q@|Ak@bBKfA{@dDM\WlB
"Austin, TX",6973645,5/8/20 0:50,754,5/9/20 3:55,121,78,u~vwDnbusQNq@fAsC\qAVe@ZmAXi@X{@Ti@Ha@PUd@c@^cBh@_Ab@c@\e@x@s@^c@LSb@kB?g@NoA@i@Bo@Jq@@i@PcBRa@f@yAPyAb@kBVsBTm@RaBXiAL_AJcBH_@Rs@LWRcAHw@\s@Xc@VaBVs@`@Wd@El@NVLbAZ^H
"Austin, TX",969396,5/8/20 0:50,1467,5/9/20 3:56,257,122,mwrwDnensQFi@ASU]MMIOGg@Ck@Fo@`@aC?}@Dg@EKw@q@QGq@SeBSSGGOCUAw@Gg@W[[Wm@YO_@CcAKQi@SiAk@yBe@UK]Um@UEq@B{@VkADe@`@oBDg@Ay@@UDMTYLCr@NX@HEFOJc@EwAMuAOgAIuAGsDBcBGOKI}Au@GGEOGc@@_ADqAKa@B[XCN?f@L~CHTF`@@x@HnCFpAR`@Lp@\d@`@d@hAV^NNd@V`@L|AP^LvAxAp@x@~A~@ZTb@RNBP?tAE`@Df@TTNX\Rp@JvAT|ACz@@h@P|AAN_AnDo@hAO`@Ox@Et@Q~@o@xA[lA[r@GPAd@
"Austin, TX",1261690,5/8/20 0:50,2612,5/9/20 3:56,51,32,qntwDhersQ~DfAlDpAbCn@v@Pb@NjAPjDbAxBb@~@\dBd@PFZDz@\rBf@fA^pCl@~GhB`@F~C~@bA`@rCv@
"Austin, TX",4230393,5/8/20 0:51,920,5/9/20 3:56,64,40,ipvwDllqsQEf@DRRPFPNB@DPFFHXBNCJ@RCLDN?^FD@BHHDXBRAXHf@FVJ^Db@NDAn@JjBHTHp@PXLTRH\HJz@Lf@DR?
"Austin, TX",1482921,5/8/20 0:51,1451,5/9/20 3:57,237,94,ayswD`opsQr@qALMf@_@v@iAp@o@fAgC\yAd@s@VUPm@@SRs@N[Po@d@sBL{@x@gDTi@XgA~@gBLa@Ve@\_Ah@_CTmA@yAZeA`AaCV{@b@{CR_@\c@j@eAV{@Jm@Oi@_@m@Ik@?i@B]b@sBBmADe@O_@s@i@o@UmAQi@Ei@I]_@OUc@Ku@NWCKa@BQ^{A\}AK_@_Bk@_@QoDcAs@[Cc@FgAJm@L_@HaA\aBAm@DeAJUC_@EEmAaA@F
"Austin, TX",3394589,5/8/20 0:51,2372,5/9/20 7:54,19,7,w~xwDttrsQ|AyH
"Austin, TX",1456824,5/8/20 0:51,654,5/9/20 7:54,80,42,_vzwDtuosQlAkAh@a@|@k@h@Kb@Ch@@
"Austin, TX",7050079,5/8/20 0:51,569,5/9/20 7:55,56,24,wfuwDhwysQm@o@EM]_@UOQWOg@c@o@IWGc@Oc@Oo@[aC[oA?SIc@O]Ga@KSOk@w@kBUgAG{@EEIUIs@Oo@Go@G]a@m@K}@ISQ_A@YIe@Uw@Ga@GaAWoAC]Cw@Gc@I_@Is@SeA@aAOgD?WCUAk@Ec@
"Austin, TX",1456781,5/8/20 0:52,2469,5/9/20 7:55,37,18,od|wDhiysQj@yARs@pB}Fr@iB~AcFt@uBj@oAZy@n@iBJa@fBwETy@\u@fBcFhAmCRm@JMnCuH
"Austin, TX",2559848,5/8/20 0:52,597,5/9/20 7:55,59,24,q`uwDhsysQCR_@bAMTe@ZOFi@@UBQAUGc@a@[e@OIUU[Sc@g@MSQo@KQe@yBKWMM
"Austin, TX",2371096,5/8/20 0:52,531,5/9/20 7:56,56,24,_~uwDbkwsQf@xHFfBAx@P~@R|AFTBf@@l@TnBB~@Nr@Fx@FZCV^x@H`@Rb@HTFh@Pr@Ff@V|@ADPtANd@@Jj@dBjCtKLx@BXNx@D?x@|Al@x@h@d@R\^RXERB`@GXQNO\i@J[JQJ]RM^I\OX@PN~A~@XZXTTXTNTHJJ~@jATRFPBd@HV
"Austin, TX",3077607,5/8/20 0:52,643,5/9/20 7:56,77,34,_sywDx`xsQdEsCx@e@pAkAp@_@nA{@r@c@\[^UhBaBh@]d@e@bBuBb@o@XYpAsBN]RWb@aARGn@`@VJ^BpC[b@K~@a@^YxAsB
"Austin, TX",15175391,5/8/20 0:52,1728,5/9/20 7:56,88,53,uqcxDpsrsQN?ZMVOhAg@JIXc@Z]R_@LWFc@BEHMRKPMPUZg@Lc@X[FWLM
"Austin, TX",13474606,5/8/20 0:53,1558,5/9/20 7:57,36,25,_b_xDvlosQNId@wAVi@Ni@r@{AzAcEV}@h@gANWp@wBVi@b@mAHK~B{GlDgJJm@@Y
"Austin, TX",6096888,5/8/20 0:53,1521,5/9/20 7:57,41,26,cshxDdrqsQz@\zAd@zEdBxAl@`@RpBr@|@d@xBp@bA`@fCx@jBr@tCnAtA`@zAh@dAXlBv@fDnA`C~@hEtAMIjFvBlA`@hAd@XFhC`A
"Austin, TX",11257553,5/8/20 0:53,1453,5/9/20 7:57,20,10,}j`xDd_rsQ\yAd@wAl@mA|@uBf@sA|BmFhAwC
"Austin, TX",1060153,5/8/20 0:53,654,5/9/20 7:58,73,41,yi{wDbgysQfFmDzFkEvHcFj@i@~@c@t@i@tA}@lHiFzCkBvAaAPKTGfAw@
"Austin, TX",1755479,5/8/20 0:55,1160,5/9/20 7:59,36,9,soywDpgqsQQ?QR[@s@Si@KSAw@UWJOAGK[Os@m@_@`@KVe@Kk@NM?OIKMe@Ek@KiAa@s@ASB[v@oAG_@Ou@Uw@E
"Austin, TX",14035744,5/8/20 0:56,1683,5/9/20 7:59,24,14,qkrwDvinsQv@iCH_@TaDLaDIkBMiBDaBJQt@u@z@o@T_@l@cBp@aBJe@FmAHg@Pc@n@gAbAuD?[MgBCiBSyDG[IQm@k@KGw@Q[@oAHOAQGsCcBuA}Aw@q@c@OeAIa@Ka@Ua@YWWKY
"Austin, TX",8612754,5/8/20 0:59,1533,5/9/20 7:59,31,18,ar_xDthpsQNc@~@}B`AmBPe@t@{AFCx@IjBqEj@iAr@kA
"Austin, TX",7180395,5/8/20 1:00,519,5/9/20 8:00,63,32,sq|wDpursQPTVPb@Fr@Yp@_@ZLXGr@?l@G~@?r@_@V]XWbA_@v@g@`@SfBwAXM`A_@j@IlAi@\Eh@@ZLZXHTFb@NrCL|AGp@DVBbBVnCr@|@z@t@\T|@d@n@l@j@b@lAb@f@d@`@LZP^J`@NXVhAp@
"Austin, TX",3244308,5/8/20 1:02,1615,5/9/20 8:00,82,46,ymzwDfgpsQ`@@TCX@v@NTLjAKjADdAJz@@r@Cd@FdEL
"Austin, TX",1789973,5/8/20 1:03,3039,5/9/20 8:01,52,33,{evwDfqusQXOBKIYy@aBgAcDqAuCUeAc@cAEi@Hk@\cAj@qBVuALk@Zo@~@sCd@uAh@aAVeADc@r@kAv@iBJa@VqB|@s@\QBCD[YoAOsADuA?yAHk@`@qAn@cAP_@Lm@LwAbC}I
"Denver, CO",2451250,5/8/20 1:04,2015,5/9/20 8:01,305,215,o{qqFtzz_S\^dAG`@MbA@vAGl@?ZG\Al@?r@KpBw@l@OFJ
"Denver, CO",5911044,5/8/20 1:04,2441,5/9/20 8:01,556,405,orgqFxpu_SJEPKNSHSL_CEkAMkA@eBIoABm@C{@Dy@G[U_@GYAc@B{@Xk@Ja@Bs@Ia@
"Denver, CO",5911060,5/8/20 1:04,2386,5/9/20 8:02,520,380,sfjqFrwt_SSP[rAMJYJKHKRCL?^D`@BhBNx@?VNf@Fj@?tABx@It@L|@LP
"Denver, CO",5651126,5/8/20 1:05,1738,5/9/20 8:02,252,174,oisqFvh|_SNENOn@iAPSP_@Pg@JOVURa@j@s@XUBMPQ\s@HMZOROHYRWJYB]HOXYHEZEJILUH]`@Ub@y@PM`@i@Zo@Zc@NMDIDYZu@PSVMDEVe@`@cAPUVUJORQXMRO\ODCTE\Qp@i@l@Ud@EVGTCPITYNKv@MZONS?IHYDCH?LKBG@K
"Denver, CO",5911041,5/8/20 1:05,2422,5/9/20 8:02,547,396,mhjqFjpu_S\Jl@FjAMZDjAVb@Fd@?VDr@Ed@B`@A^FZKXCpAFd@?ZDNE`ADf@GhAF`@IZ@r@KV?NCj@Aj@Mv@Hj@?~@Jd@Cl@Ft@C`@D`@Gf@AdADt@EhAHv@Ed@PRBJAj@SJAh@?`@B`ANPApADv@En@?tBIdBDL@d@NLADBh@Ih@CbBk@
"Denver, CO",6065189,5/8/20 1:05,1801,5/9/20 8:03,268,193,eqqqFtxz_Si@JgC?c@D]Rs@Iq@QSD@LXd@KHi@Cc@LmAJ_AXc@HiAZWDWJ_@FUJg@T]Pm@h@eAtA[\_@h@Q^Wb@m@f@g@j@@P@G
"Denver, CO",5667928,5/8/20 1:05,1906,5/9/20 8:03,386,279,mphqF~qu_ShADf@K`BMfANnAFj@AxGCxBTlAA`@Ob@W^]Tq@?_BGgC?_BAs@G}@CaEYaAGq@?w@^iBCk@W_@c@SeBMoABa@FIJAFKjDCFSRmA@uAEuBCuALcAOaBAeEBaECsABc@DcA?m@EqA@cCAg@ByAAkA@
"Denver, CO",806514,5/8/20 1:05,1528,5/9/20 8:03,218,145,g`qqFltz_Sj@Of@A\e@d@e@t@YVQXKJK|@IPMPWPOz@i@t@Yb@i@@Gd@_@r@c@`@KTWVIh@c@^SNKdAe@\c@r@a@BAHBNE`@RM_@DMTURMNQt@o@l@_@\[RK\]dAg@LS^M\[p@a@
"Denver, CO",5665768,5/8/20 1:05,1663,5/9/20 8:04,351,259,iliqFzut_SUCqABcAx@i@MeAc@e@G[AgAAo@DuBEa@H_AEiAFc@Ji@RY\ITG^MZUPORM^MnAFr@Nn@RnEE~AHdBJb@RTxAG\@xAZ~@J|ADf@GbFEjAJnE@~CM`@MZ?vBNf@@`CEn@Br@Gv@Bl@AfABLDz@@bAD
